"","deploy_id","speed.mean","turn.abs.mean","mean","current_bearing","r","meanTemp","signif","art"
"47",227,0.208422173451698,84.8058225212319,183.258970135995,-112.741029864005,0.974027400547186,86.4226,TRUE,FALSE
"48",229,0.573331752926512,41.5817570919171,238.067026427007,20.067026427007,0.351547452975633,86.5439333333333,TRUE,FALSE
"49",234,0.649141761643664,68.9203316661231,172.41050922717,-175.58949077283,0.153908391111898,85.915,TRUE,FALSE
"50",240,0.440772682178698,52.5035703969466,184.970711625937,-157.029288374063,0.514153368802104,85.903,TRUE,FALSE
"51",246,0.511919011239481,70.0691320249017,101.480868016744,-257.519131983256,0.155662435055825,86.097,TRUE,TRUE
"52",254,0.450435981695953,52.0985925746916,222.958500030285,219.958500030285,0.158409074096121,86.097,TRUE,FALSE
"53",258,0.168275911611264,91.8202747706838,262.105218281379,23.105218281379,0.411317111859241,86.2374395604396,TRUE,FALSE
"54",268,0.930115827757701,34.1685321870839,117.913542119598,109.913542119598,0.345535436742272,86.271,TRUE,FALSE
"55",270,0.0817958172122564,93.9605244427155,240.032695183107,-110.967304816893,0.938237544903011,86.2830888888889,TRUE,TRUE
"56",281,0.323664930858679,80.3997560531385,166.512021509796,161.512021509796,0.654260900735331,86.1995333333333,TRUE,FALSE
"57",285,0.572404111827368,71.4120343994232,355.510284331953,1.51028433195302,0.434142840690337,86.5237111111111,TRUE,FALSE
"58",287,0.379166993344301,72.9825027877848,69.9896486024645,-281.010351397535,0.859968368581367,86.4387777777778,TRUE,FALSE
"59",291,0.492394685157641,58.8653983877429,48.5853601116337,-308.414639888366,0.274342889270774,86.4166444444444,TRUE,TRUE
"60",295,0.341333317736669,89.5090190931902,177.437276299344,-163.562723700656,0.758572296075115,86.055,TRUE,FALSE
"61",299,0.78502070490591,45.5262250362038,47.7495756744526,-290.250424325547,0.110889724372271,86.2235934065934,TRUE,FALSE
"62",301,0.671388214882752,45.4344099903306,190.884949989356,-140.115050010644,0.319904056579754,86.315,TRUE,FALSE
"63",303,0.432385507905728,62.0095247929046,311.900479898895,-23.099520101105,0.318072485235368,86.2671098901099,TRUE,TRUE
"64",305,0.460615944818715,65.0437805033294,195.790975078886,-153.209024921114,0.280481661937535,86.277,TRUE,FALSE
"65",309,0.273113434027102,80.3923396576741,319.323597316285,-24.676402683715,0.420739123328109,86.375,TRUE,FALSE
"66",313,0.602972213610006,70.8556391516446,112.224120040586,97.224120040586,0.618903484843411,85.9776888888889,TRUE,FALSE
"67",318,0.441563895538809,60.1376609799182,69.4642969281448,-177.535703071855,0.472712279680669,85.9230888888889,TRUE,FALSE
"68",324,0.563059743901028,48.7743812125928,104.388188533442,73.388188533442,0.405396810252725,86.277,TRUE,FALSE
"69",328,0.262869740820711,78.6973498698778,116.350298501352,-75.649701498648,0.728892618341043,86.221,TRUE,FALSE
"70",330,0.733474603962764,64.8415576239573,137.381368079713,NA,0.629237727525419,86.3336222222222,TRUE,FALSE
"71",332,0.398505556746395,97.865445143569,212.742170811391,16.742170811391,0.513995748646178,86.3275555555556,TRUE,TRUE
"72",334,Inf,70.1362701251904,110.257269086767,-42.742730913233,0.782415922764524,85.554,TRUE,FALSE
"73",344,0.200869316736262,99.0022469715265,19.7836592744647,-173.216340725535,0.897631879677169,86.2830666666667,TRUE,FALSE
"74",352,0.41658699084577,62.5549208825674,247.701232756324,61.701232756324,0.635918298385209,86.0201555555556,TRUE,FALSE
"75",356,0.715390286718394,72.6972147915395,170.28464322403,-15.71535677597,0.701404929224896,85.6867333333333,TRUE,TRUE
"76",358,0.359774985093447,57.6351255410753,185.170632516898,-0.829367483102004,0.829948350152123,85.8330444444445,TRUE,FALSE
"77",360,0.50838175997474,58.0125249530718,62.0555708076087,-114.944429192391,0.17543382418619,85.9311777777778,TRUE,FALSE
"78",362,0.600270574168794,54.1793711666947,287.26448069306,107.26448069306,0.206580127327537,85.9718666666667,TRUE,TRUE
"79",45,0.503696089177241,91.3363788950564,102.640808509789,-122.359191490211,0.801769886102815,85.0136,TRUE,FALSE
"80",47,0.392408624219611,69.861310070342,51.3683180943646,-173.631681905635,0.185167917130273,85.2776000000001,TRUE,FALSE
"81",79,0.842800730634266,49.7237712643547,20.6020329506791,-192.397967049321,0.315857864907891,86.4610222222222,TRUE,FALSE
"82",81,0.454086245261338,56.7684141717373,119.510254605629,-98.489745394371,0.815372964869897,86.3397777777778,TRUE,FALSE
"83",87,0.320413910411961,70.5629112769518,118.656366586467,-199.343633413533,0.871955690800506,86.6369555555556,TRUE,FALSE
"84",89,0.540681707225203,48.8868614149954,351.685264406681,NA,0.730554417399625,86.0848666666667,TRUE,FALSE
"85",93,0.659077001466384,52.3666383342424,83.4055246654067,-175.594475334593,0.538614334166484,86.3781111111111,TRUE,TRUE
"86",100,0.457671643763283,48.3732550765951,298.430506565452,-48.569493434548,0.448723229776787,85.879,TRUE,FALSE
"87",116,0.548697829145256,40.9886029467555,149.257587666519,-34.742412333481,0.159771647906041,85.194,TRUE,FALSE
"88",120,0.590282448980745,42.3551994736294,344.265707651236,168.265707651236,0.0578457301321945,85.158,TRUE,FALSE
"89",122,0.63821646344041,45.8418755164181,112.034242135947,NA,0.506872421676589,85.458,TRUE,FALSE
"90",124,0.825956637916071,46.2595645420501,53.0402534742228,-129.959746525777,0.259047759697389,85.352,TRUE,FALSE
"91",127,0.813398221054543,57.0032127621355,156.057886062373,-67.942113937627,0.744510657258136,84.804,TRUE,FALSE
"92",129,0.530109691935146,68.7301081999541,81.7410281388568,-112.258971861143,0.0503798307716317,84.782,FALSE,FALSE
"93",138,0.495321331784394,79.8633971159348,308.085704107108,113.085704107108,0.397873623075982,85.092,TRUE,FALSE
"94",140,0.606390105466129,44.4448532298398,116.390361805234,-81.609638194766,0.109460918820048,85.014,TRUE,TRUE
"95",143,0.652609154307182,48.6051542228602,156.295670855691,-24.704329144309,0.434869117012247,85.5482111111111,TRUE,FALSE
"96",145,0.877728504875664,42.961322242036,306.190764620289,120.190764620289,0.173532747103016,85.735,TRUE,FALSE
"97",147,0.474444784755599,52.6112292136714,32.7531072086683,-150.246892791332,0.591624545584078,85.7229333333333,TRUE,FALSE
"98",149,0.412671986829145,52.3210251753549,267.536532364593,75.536532364593,0.706191677676879,85.735,TRUE,FALSE
"99",151,0.353325959143009,65.2607576206383,243.127863194739,49.127863194739,0.511210337249942,85.783,TRUE,FALSE
"100",153,0.455993659158956,64.532678202159,240.186038110212,225.186038110212,0.393598267206621,85.318,TRUE,FALSE
"101",155,0.513603243910719,70.6252915184621,173.685179421221,158.685179421221,0.759962438694112,85.374,TRUE,FALSE
"102",157,0.977354849624192,64.3771449271671,142.789499835607,140.789499835607,0.0802049873927532,85.222,TRUE,TRUE
"103",159,1.10168471547317,44.3105513494641,53.7446808013709,51.7446808013709,0.498382158790531,85.374,TRUE,FALSE
"104",161,0.628689327600972,57.5964316358359,150.829353857189,132.829353857189,0.678431480055452,85.55,TRUE,FALSE
"105",163,0.5553704760492,82.5911839827244,229.870086823828,216.870086823828,0.669992272138162,85.554,TRUE,FALSE
"106",167,0.964327750024266,49.267709264265,131.869244190851,-125.130755809149,0.139993991229098,85.222,TRUE,TRUE
"107",171,0.784531481443684,49.769730936652,206.388223486192,-117.611776513808,0.586497847986389,85.554,TRUE,FALSE
"108",173,1.04203111907234,53.8177398559858,81.4411306179343,-227.558869382066,0.427554345758451,85.6847222222222,TRUE,FALSE
"109",175,1.09869875451445,47.1132573987648,329.625416152827,-28.374583847173,0.333900420622685,85.376,TRUE,FALSE
"110",177,0.715221973102022,43.4185724261044,332.896631630046,253.896631630046,0.181617000067962,85.356,TRUE,TRUE
"111",179,0.575840972542228,55.1611061355591,342.833048535441,70.833048535441,0.127997763801186,85.306,TRUE,TRUE
"112",182,0.195538357269007,76.4580527947072,233.106618418308,24.106618418308,0.923690195910991,85.194,TRUE,FALSE
"113",184,0.709866919276335,51.0198539189407,249.112636865071,-101.887363134929,0.506879017482127,85.763,TRUE,FALSE
"114",186,0.559297377127216,58.472728590373,301.300921551634,-44.699078448366,0.172657251569486,85.9170222222222,TRUE,FALSE
"115",192,1.02945512373026,44.0175126905351,149.744264024277,-174.255735975723,0.110435915029051,85.9636222222222,TRUE,FALSE
"116",198,0.452802934516506,80.1119835078629,239.55164189971,238.55164189971,0.564928599236811,86.0626222222222,TRUE,FALSE
"117",202,0.963552875738533,32.9954713117599,165.958644042708,-169.041355957292,0.0926787041147919,85.448,FALSE,TRUE
"118",205,0.727767521048267,39.8867297802004,240.185149704655,212.185149704655,0.668952742559037,86.6046,TRUE,FALSE
"119",207,0.52087712115768,50.924307369467,106.84627824222,94.84627824222,0.49342996534498,86.6996444444444,TRUE,FALSE
"120",209,0.592997645735413,55.8040361264977,299.999005406838,285.999005406838,0.23309423055882,86.7259333333333,TRUE,FALSE
"121",211,0.620797377229025,75.0758262233429,253.311361157544,239.311361157544,0.178677999961402,86.9356,TRUE,TRUE
"122",212,0.292601748696945,98.7540760182125,309.590351092952,280.590351092952,0.963679127865515,87.0019888888889,TRUE,FALSE
"123",214,0.246876161051072,87.1047216415653,90.5776037151078,-242.422396284892,0.851094778477729,85.9251111111111,TRUE,FALSE
"124",216,0.207150365456101,105.056029209157,3.48354468857849,-326.516455311422,0.972711172613422,86.0989777777778,TRUE,FALSE
"125",218,2.73169991325865,NA,316.113769664625,NA,0.868087442109789,86.097,TRUE,FALSE
"126",228,0.777624499204886,44.113703850346,251.035142326365,-44.964857673635,0.273828990185494,85.881,TRUE,FALSE
"127",232,0.522938578702498,49.4411356989725,199.310607518129,-74.689392481871,0.631635752784667,86.2750222222222,TRUE,TRUE
"128",233,0.554613677264172,40.1076061778821,178.777637812498,11.777637812498,0.584330804879926,86.0762888888889,TRUE,FALSE
"129",235,0.550271062407756,58.9647381535602,338.323485589506,-9.67651441049401,0.59606879049147,85.554,TRUE,FALSE
"130",237,0.133703005742945,68.9887912804488,336.861959469149,321.861959469149,0.972376700498705,85.554,TRUE,FALSE
"131",239,0.393172691847443,82.2724804534063,303.455331090819,-45.544668909181,0.451773712384032,85.789,TRUE,FALSE
"132",241,0.641104187204541,64.4613685056973,272.748444180676,-69.251555819324,0.334676087954457,85.554,TRUE,TRUE
"133",243,0.624582671461165,66.6928076029104,11.1830343677983,-326.816965632202,0.897217187536007,85.915,TRUE,FALSE
"134",251,0.813180184635723,54.2976440817087,10.0531029471099,-341.94689705289,0.283983982986396,85.795,TRUE,FALSE
"135",253,0.538017837550849,73.4783448171368,218.499690238297,-140.500309761703,0.931054396060411,85.829,TRUE,FALSE
"136",255,0.498008315795604,43.361451402961,93.1983175432389,90.1983175432389,0.683912667710262,85.735,TRUE,FALSE
"137",259,0.692226297209633,75.3179376823749,77.5050292190256,-161.494970780974,0.116559674874149,86.4711333333333,TRUE,FALSE
"138",261,0.657663253850966,69.6799456254534,142.523768562835,-62.476231437165,0.0733017210456041,86.4832666666667,FALSE,TRUE
"139",263,0.162104146814059,88.1432169316007,196.224091824267,-1.77590817573301,0.906833409395441,86.459,TRUE,FALSE
"140",265,0.799677830635486,63.0731749206232,164.956336166282,-194.043663833718,0.418807012656413,86.101,TRUE,FALSE
"141",271,0.62466152080381,61.3511511921039,290.033859659207,-60.966140340793,0.268960137862645,85.9898222222222,TRUE,FALSE
"142",273,0.621258838892208,47.5896512172252,47.139716971534,-305.860283028466,0.161192489595883,85.9314222222222,TRUE,FALSE
"143",275,0.656558541236253,45.3824546832062,231.164724608976,229.164724608976,0.332809676358315,86.0606,TRUE,FALSE
"144",278,0.402362040921585,78.133666903019,301.993790099652,300.993790099652,0.502316305937051,85.913043956044,TRUE,TRUE
"145",280,0.347125861176292,84.6759607321317,228.645974336963,-130.354025663037,0.333170225582643,85.919,TRUE,FALSE
"146",282,0.453653270313343,79.9359878324228,83.2414215928136,78.2414215928136,0.826202410561697,85.915,TRUE,FALSE
"147",286,0.957447727066618,54.309693016421,109.949270676202,-244.050729323798,0.429174248788649,85.9210666666667,TRUE,FALSE
"148",288,0.686423474904684,84.2642789196157,112.702401120139,-238.297598879861,0.617434731837463,86.0039777777778,TRUE,TRUE
"149",292,0.330331415110992,87.8267370163083,68.7926986694325,-288.207301330567,0.884562754530697,85.9313111111111,TRUE,FALSE
"150",294,0.855769142762059,65.5995791007662,244.058314643351,235.058314643351,0.706575645913509,85.6927666666667,TRUE,FALSE
"151",296,0.486605868708165,85.1882092574674,150.200462774485,-190.799537225515,0.790905751314255,85.7189111111111,TRUE,FALSE
"152",298,0.448990465484043,50.3095770009625,358.657616450748,21.657616450748,0.071750880159436,85.6143333333333,TRUE,FALSE
"153",300,0.579606675750307,78.5590689966921,112.492458773055,-225.507541226945,0.570237692425852,85.899,TRUE,FALSE
"154",308,0.523750141471613,66.0496049769696,68.4140204055385,-278.585979594461,0.665348498802531,NA,TRUE,FALSE
"155",310,1.15381745828186,50.9736698857034,112.546417915628,-231.453582084372,0.457515314783411,NA,TRUE,FALSE
"156",312,0.63921151179749,69.4657570579164,71.5854943762247,57.5854943762247,0.375639290047053,85.548,TRUE,FALSE
"157",314,0.616140261535981,78.9264715714915,128.852507597076,113.852507597076,0.842375596287173,85.554,TRUE,FALSE
"158",316,0.257161702405078,87.2234857957649,267.519221835777,252.519221835777,0.96481403972469,85.735,TRUE,FALSE
"159",319,0.513346779820689,78.5406560591222,83.6223056766451,-163.377694323355,0.74722713899404,85.5942222222222,TRUE,FALSE
"160",329,0.254775109538669,78.6753356549728,18.1876932270208,-173.812306772979,0.798999838707393,85.9070222222222,TRUE,TRUE
"161",331,0.479873934667312,66.1232892257098,45.3045046366897,NA,0.734692013620936,85.915,TRUE,FALSE
"162",333,0.545290175237568,69.3853311464904,340.382381651486,144.382381651486,0.46363173610854,85.9190444444445,TRUE,FALSE
"163",343,0.511920062311102,83.3289617911076,247.029307039074,59.029307039074,0.674231732870941,86.4650666666667,TRUE,FALSE
"164",349,0.729090202229273,63.9105367194853,217.041352615327,21.041352615327,0.0323625691070607,NA,FALSE,FALSE
"165",351,0.55715161424221,64.3870989458922,222.403977390462,25.403977390462,0.0834388865223306,NA,FALSE,FALSE
"166",353,0.524233488868823,56.0715691853587,18.1546093329946,-167.845390667005,0.186599182610424,85.7329888888889,TRUE,FALSE
"167",355,0.337662715516303,58.0075383824918,294.586380047144,114.586380047144,0.689865436117168,85.7748888888889,TRUE,FALSE
"168",357,0.500791536782126,64.3913734980898,354.55690029487,168.55690029487,0.864454346791985,85.370043956044,TRUE,FALSE
"169",359,0.517452346472535,55.3814454892272,12.2700146453212,-173.729985354679,0.754812827883416,85.554,TRUE,FALSE
"170",361,0.579072463309921,64.9816120687496,308.828127515732,131.828127515732,0.41583899817951,85.731021978022,TRUE,FALSE
"171",363,0.541317668684009,61.8918492156101,328.946519592251,48.946519592251,0.661254263819994,85.6296703296703,TRUE,FALSE
"172",46,Inf,53.2591215276332,36.6377020360201,-188.36229796398,0.254624920941381,84.6536,TRUE,FALSE
"173",48,Inf,51.5180020059458,59.5444267404589,-165.455573259541,0.180055078460037,84.9556,TRUE,TRUE
"174",50,Inf,54.6616918501101,227.561446155131,47.561446155131,0.375431525618042,84.8876,TRUE,FALSE
"175",72,0.7539333950012,41.293841653598,82.468318749925,-144.531681250075,0.348187738858855,86.2772,TRUE,FALSE
"176",80,0.814590597073844,52.4789899833366,353.791484262767,140.791484262767,0.386425528793449,86.0262,TRUE,FALSE
"177",82,0.457515781746148,61.2281820872357,110.478016439987,-107.521983560013,0.823309735108658,86.0019777777778,TRUE,FALSE
"178",84,0.163396496490141,94.4740614144886,80.5949765757016,-148.405023424298,0.895537644697959,86.231,TRUE,TRUE
"179",90,0.816496364391833,44.4136452232341,314.580967559953,NA,0.178039305460756,86.5115777777778,TRUE,FALSE
