"","deploy_id","meanSpeed","meanThirdQuartile","maxSpeed","displacementSpeed","displacementAngle","currentSpeed","currentDirection","swimSpeed","swimDirection"
"57",161,0.628689327600972,1.25633360891996,2.72649729653424,1.43895101959862,354.600721413706,0.866666666666667,354,0.572404111827368,355.510284331953
"58",162,0.848908689158319,1.27897687247366,1.94236644077417,1.45418498215171,5.8294321672486,1.33333333333333,351,0.379166993344301,69.9896486024645
"59",163,0.5553704760492,1.11044698267116,4.36652972174739,9.51377444035933,359.324130390295,9.2,357,0.492394685157641,48.5853601116337
"60",164,0.83537337851781,1.58154693611218,2.66776775969081,3.00750159741244,339.159636338306,3.33333333333333,341,0.341333317736669,177.437276299344
"61",166,0.460549521434302,0.721509374090696,1.13878975522983,3.54897596140406,349.977290404371,3.2,338,0.78502070490591,47.7495756744526
"62",167,0.964327750024266,1.55627145959039,4.4063821271179,2.06356510159902,318.957784118684,2.53333333333333,331,0.671388214882752,190.884949989356
"63",169,0.707587763208952,1.08551679202821,3.6144602076273,3.86810712812642,332.486462045335,3.46666666666667,335,0.432385507905728,311.900479898895
"64",170,0.875109180207101,1.84250842820927,3.35510295052106,2.33142404312137,343.890961668579,2.73333333333333,349,0.460615944818715,195.790975078886
"65",171,0.784531481443684,1.23468982890188,2.21388400758882,4.64957109001353,342.594776499009,4.4,344,0.273113434027102,319.323597316285
"66",172,0.780865271642953,1.29891607887556,3.07820112914314,2.33541715178834,29.8409424869696,2.33333333333333,15,0.602972213610006,112.224120040586
"67",173,1.04203111907234,1.71924888028169,3.11584216573003,5.75887575537029,66.8111070438401,6.2,247,0.441563895538809,69.4642969281448
"68",174,0.637067664352728,1.22491457903412,2.57696470234097,4.19580779968466,38.3884073495918,4,31,0.563059743901028,104.388188533442
"69",175,1.09869875451445,1.79252982633931,2.91431238459295,0.774864174521914,352.812461933338,0.666666666666667,192,0.262869740820711,116.350298501352
"70",176,0.223050100322482,0.539932498178466,1.10482567889674,NA,NA,9.26666666666667,NA,0.733474603962764,137.381368079713
"71",177,0.715221973102022,1.19580306664562,3.97859312889282,5.91606038808145,17.1118412877569,5.53333333333333,196,0.398505556746395,212.742170811391
"72",179,0.575840972542228,0.940187718203843,2.07334325189199,NA,NA,4.86666666666667,153,NA,110.257269086767
"73",180,0.54380366318929,0.853218922190924,1.65345519765737,2.93396619563235,12.5366468357537,3.13333333333333,193,0.200869316736262,19.7836592744647
"74",181,0.642226728438655,1.102766648801,2.82892220214972,4.67855849125543,10.4966118906739,4.46666666666667,186,0.41658699084577,247.701232756324
"75",182,0.195538357269007,0.448655107404391,1.22959721709382,3.69373439025805,2.99294195053298,3,186,0.715390286718394,170.28464322403
"76",183,0.639021380144048,1.04184989818742,1.63414628307285,3.75974090026128,5.92063938523558,3.4,186,0.359774985093447,185.170632516898
"77",184,0.709866919276335,1.15132592248793,4.30030466630119,2.29894930517733,345.43331292927,2.46666666666667,177,0.50838175997474,62.0555708076087
"78",186,0.559297377127216,0.914096979846536,1.54193634650733,4.19453636751797,7.85462094239094,4.33333333333333,180,0.600270574168794,287.26448069306
"79",189,0.668114408493448,1.05325355403963,2.75666287183355,3.35747753022798,37.7196088705068,3.6,225,0.503696089177241,102.640808509789
"80",192,1.02945512373026,1.5807781159329,3.57891621483869,2.87700870260155,44.1331496866788,3.26666666666667,225,0.392408624219611,51.3683180943646
"81",193,0.756662179626148,1.23380753279006,2.02873619758702,0.668476645787978,48.7053247226628,1.46666666666667,213,0.842800730634266,20.6020329506791
"82",195,0.620253335898768,1.00016934030732,1.85934504423831,1.15701612879585,15.1597745178106,1.13333333333333,218,0.454086245261338,119.510254605629
"83",198,0.452802934516506,0.860500028582499,2.33692867402783,6.83183153744331,318.890118798683,7.13333333333333,318,0.320413910411961,118.656366586467
"84",199,0.47085416489147,0.930149669432511,6.45875322612492,NA,NA,0.0666666666666667,NA,0.540681707225203,351.685264406681
"85",201,0.423850689104975,0.903133239926651,2.10183165615307,7.80970110620537,78.6285722061851,8.46666666666667,259,0.659077001466384,83.4055246654067
"86",202,0.963552875738533,1.45206166737092,2.52818618473182,2.52625961568314,339.19334762377,2.2,347,0.457671643763283,298.430506565452
"87",204,0.757517325233812,1.21086446807084,1.9389286168818,7.52404454634805,1.61812434071873,7.06666666666667,184,0.548697829145256,149.257587666519
"88",205,0.727767521048267,1.18787634140492,2.64009759466417,7.55634070153531,356.910297309542,8.13333333333333,176,0.590282448980745,344.265707651236
"89",206,0.620558176129708,1.03967793126389,2.59249575671772,NA,NA,0.0666666666666667,NA,0.63821646344041,112.034242135947
"90",207,0.52087712115768,0.990142695167969,2.40766814783996,5.96986065813017,356.912445012067,6.46666666666667,183,0.825956637916071,53.0402534742228
"91",208,0.635129368280925,1.24045734568184,2.61805499212076,1.98733252039181,21.7076060887112,1.53333333333333,224,0.813398221054543,156.057886062373
"92",209,0.592997645735413,1.05426024791255,2.76040875875307,5.15592584970744,8.53982110737549,5.33333333333333,194,0.530109691935146,81.7410281388568
"93",210,0.66221241125934,1.27684298250263,3.90234355081524,6.75450076744905,18.8680859585949,6.93333333333333,195,0.495321331784394,308.085704107108
"94",211,0.620797377229025,1.4776131679707,4.97602689108862,7.31312897327196,13.2947097428337,7.2,198,0.606390105466129,116.390361805234
"95",212,0.292601748696945,0.730651017386965,1.79438727455466,5.53294020101028,358.174434659255,4.93333333333333,181,0.652609154307182,156.295670855691
"96",214,0.246876161051072,0.596220556710845,6.04999051711299,4.09614582857098,16.6736980392364,4.46666666666667,186,0.877728504875664,306.190764620289
"97",215,0.557959521837849,0.972529278204191,2.04213255233664,4.86047317779799,0.223407365787958,5.26666666666667,183,0.474444784755599,32.7531072086683
"98",216,0.207150365456101,0.457656124487972,2.08836939606113,4.6535912011078,16.9259233091446,4.53333333333333,192,0.412671986829145,267.536532364593
"99",217,0.470938906956991,0.795701553262476,1.63623265960489,2.71107082175927,19.6556598421665,2.46666666666667,194,0.353325959143009,243.127863194739
"100",218,2.73169991325865,4.99170607121489,4.99170607121489,7.35239860808168,12.4783594442162,7.66666666666667,15,0.455993659158956,240.186038110212
"101",223,0.340889256606059,0.657464946988198,1.45136444448913,4.32555929538021,17.4736494917601,4.8,15,0.513603243910719,173.685179421221
"102",227,0.208422173451698,0.403105617789194,0.912420218359506,2.39060676782565,16.9781942646901,3.06666666666667,2,0.977354849624192,142.789499835607
"103",228,0.777624499204886,1.20499773166422,2.22844555067564,5.48412430207379,11.0761923869784,4.73333333333333,2,1.10168471547317,53.7446808013709
"104",229,0.573331752926512,0.95015153529973,2.50023407952845,0.553338824478292,74.43398935279,0.733333333333333,18,0.628689327600972,150.829353857189
"105",232,0.522938578702498,0.870410194854351,2.05861405239388,4.23549975694467,8.48764810595631,4.66666666666667,13,0.5553704760492,229.870086823828
"106",233,0.554613677264172,0.953892009989285,1.76080880460252,3.92513169903828,65.4088007946525,4.4,257,0.964327750024266,131.869244190851
"107",234,0.649141761643664,1.10955956519372,1.80626311470341,8.53142385574001,319.326092794661,8.86666666666667,324,0.784531481443684,206.388223486192
"108",235,0.550271062407756,0.921093984041162,1.88672889203705,6.34358580744771,315.962693733284,7,309,1.04203111907234,81.4411306179343
"109",237,0.133703005742945,0.444219094563283,2.56442883393205,5.98950281772786,352.998853579469,5,358,1.09869875451445,329.625416152827
"110",239,0.393172691847443,0.889822155095479,1.76402545668369,2.05334459073054,59.4485386543663,2.13333333333333,79,0.715221973102022,332.896631630046
"111",240,0.440772682178698,0.75055596322782,3.22570350644087,4.48880378086737,278.959777935353,4.26666666666667,272,0.575840972542228,342.833048535441
"112",241,0.641104187204541,1.01236182991883,1.87384333647913,9.31216068775274,29.4913979808898,9.13333333333333,209,0.195538357269007,233.106618418308
"113",243,0.624582671461165,1.14938450258473,2.39395579552035,1.26213020714403,317.607337491662,1.2,351,0.709866919276335,249.112636865071
"114",246,0.511919011239481,0.939434805748285,2.0247631119981,0.889301547968704,319.744798860342,0.4,346,0.559297377127216,301.300921551634
"115",251,0.813180184635723,1.33726376120495,2.96703679397892,7.57641490355436,323.220773582528,8.6,324,1.02945512373026,149.744264024277
"116",253,0.538017837550849,1.07431639393734,4.97541875759569,6.5751163884159,357.631907646033,6.8,1,0.452802934516506,239.55164189971
"117",254,0.450435981695953,0.793612470298681,2.01319905238222,7.05639565685231,333.512533825581,8,335,0.963552875738533,165.958644042708
"118",255,0.498008315795604,0.843183050359569,1.7910403743908,7.72713077759819,25.1244099975977,8.33333333333333,28,0.727767521048267,240.185149704655
"119",258,0.168275911611264,0.500974928322266,1.83996251109967,6.51005049409524,16.5727693453867,6.53333333333333,12,0.52087712115768,106.84627824222
"120",259,0.692226297209633,1.23524285196691,2.64451063699842,7.45194294454568,9.61293242379347,7.26666666666667,14,0.592997645735413,299.999005406838
"121",261,0.657663253850966,1.18218354701043,2.69429789934502,7.90121817220716,10.1257788171023,8.2,14,0.620797377229025,253.311361157544
"122",263,0.162104146814059,0.406849820843623,2.38214569199694,9.0583433754228,27.1804566553586,9,29,0.292601748696945,309.590351092952
"123",265,0.799677830635486,1.40552423225107,2.53194059352943,8.28859791361158,334.512841349828,8.4,333,0.246876161051072,90.5776037151078
"124",268,0.930115827757701,1.41908922158148,2.11864430472441,0.715294675507277,339.193684598246,0.533333333333333,330,0.207150365456101,3.48354468857849
"125",270,0.0817958172122564,0.189220671815695,0.702428060689219,NA,NA,0.0666666666666667,NA,2.73169991325865,316.113769664625
"126",271,0.62466152080381,1.05978678048994,2.77873029141147,2.73922142386553,284.427133031713,2.13333333333333,296,0.777624499204886,251.035142326365
"127",273,0.621258838892208,1.02407647286654,2.82421700035298,7.02288492693366,89.8815110851886,6.86666666666667,274,0.522938578702498,199.310607518129
"128",275,0.656558541236253,1.00747142208061,1.71415303350837,4.27776895016405,348.516419500245,3.73333333333333,167,0.554613677264172,178.777637812498
"129",278,0.402362040921585,1.12224527476496,5.84108957175138,9.14290990669264,347.420368375699,8.6,348,0.550271062407756,338.323485589506
"130",280,0.347125861176292,0.950146297462455,3.63592639703164,8.17224458330122,14.4210944186046,8.06666666666667,15,0.133703005742945,336.861959469149
"131",281,0.323664930858679,0.850791880646457,3.76059478424692,9.21296850285541,347.254386462293,8.93333333333333,349,0.393172691847443,303.455331090819
