FID,lon,lat
117800,-87.97022,17.9104
117800,-87.97015,17.91034
117800,-87.97015,17.91034
117800,-87.97035,17.91011
117800,-87.97035,17.91011
117800,-87.97063,17.90962
117800,-87.97063,17.90962
117800,-87.97071,17.90967
117800,-87.97071,17.90967
117800,-87.97079,17.90955
117800,-87.97079,17.90955
117800,-87.97112,17.90907
117800,-87.97112,17.90907
117800,-87.97145,17.90893
117800,-87.97145,17.90893
117800,-87.97163,17.90865
117800,-87.97163,17.90865
117800,-87.97165,17.90858
117800,-87.97165,17.90858
117800,-87.97179,17.90822
117800,-87.97179,17.90822
117800,-87.97192,17.90826
117800,-87.97192,17.90826
117800,-87.97202,17.90802
117800,-87.97202,17.90802
117800,-87.97224,17.90782
117800,-87.97224,17.90782
117800,-87.97249,17.90751
117800,-87.97249,17.90751
117800,-87.97285,17.90707
117800,-87.97285,17.90707
117800,-87.97287,17.90705
117800,-87.97287,17.90705
117800,-87.97289,17.90703
117800,-87.97289,17.90703
117800,-87.97315,17.90656
117800,-87.97315,17.90656
117800,-87.97327,17.90639
117800,-87.97327,17.90639
117800,-87.9736,17.90616
117800,-87.9736,17.90616
117800,-87.97346,17.90606
117800,-87.97346,17.90606
117800,-87.97349,17.90603
117800,-87.97349,17.90603
117800,-87.9735,17.90601
117800,-87.9735,17.90601
117800,-87.97361,17.90587
117800,-87.97361,17.90587
117800,-87.97379,17.90595
117800,-87.97379,17.90595
117800,-87.97399,17.90592
117800,-87.97399,17.90592
117800,-87.97434,17.90552
117800,-87.97434,17.90552
117800,-87.9744,17.90538
117800,-87.9744,17.90538
117800,-87.97449,17.90518
117800,-87.97449,17.90518
117800,-87.97461,17.90506
117800,-87.97461,17.90506
117800,-87.97463,17.90503
117800,-87.97463,17.90503
117800,-87.97479,17.90478
117800,-87.97479,17.90478
117800,-87.97507,17.90434
117800,-87.97507,17.90434
117800,-87.97509,17.90427
117800,-87.97509,17.90427
117800,-87.97503,17.90423
117800,-87.97503,17.90423
117800,-87.9751,17.90399
117800,-87.9751,17.90399
117800,-87.9751,17.90397
117800,-87.9751,17.90397
117800,-87.9751,17.90395
117800,-87.9751,17.90395
117800,-87.97512,17.9037
117800,-87.97512,17.9037
117800,-87.97514,17.90355
117800,-87.97514,17.90355
117800,-87.97502,17.9035
117800,-87.97502,17.9035
117800,-87.97506,17.90328
117800,-87.97506,17.90328
117800,-87.97507,17.90323
117800,-87.97507,17.90323
117800,-87.97516,17.90312
117800,-87.97516,17.90312
117800,-87.97514,17.90258
117800,-87.97514,17.90258
117800,-87.97522,17.9025
117800,-87.97522,17.9025
117800,-87.9753,17.90242
117800,-87.9753,17.90242
117800,-87.97541,17.90216
117800,-87.97541,17.90216
117800,-87.97545,17.90196
117800,-87.97545,17.90196
117800,-87.97541,17.90174
117800,-87.97541,17.90174
117800,-87.97553,17.90123
117800,-87.97553,17.90123
117800,-87.97552,17.90094
117800,-87.97552,17.90094
117800,-87.97546,17.90056
117800,-87.97546,17.90056
117800,-87.97555,17.90031
117800,-87.97555,17.90031
117800,-87.97556,17.90002
117800,-87.97556,17.90002
117800,-87.97551,17.89961
117800,-87.97551,17.89961
117800,-87.9755,17.89958
117800,-87.9755,17.89958
117800,-87.97546,17.89914
117800,-87.97546,17.89914
117800,-87.97558,17.89899
117800,-87.97558,17.89899
117800,-87.97551,17.89863
117800,-87.97551,17.89863
117800,-87.9755,17.89844
117800,-87.9755,17.89844
117800,-87.97557,17.89815
117800,-87.97557,17.89815
117800,-87.9755,17.89811
117800,-87.9755,17.89811
117800,-87.97556,17.89795
117800,-87.97556,17.89795
117800,-87.97578,17.89792
117800,-87.97578,17.89792
117800,-87.97587,17.89703
117800,-87.97587,17.89703
117800,-87.97587,17.89701
117800,-87.97587,17.89701
117800,-87.9759,17.89665
117800,-87.9759,17.89665
117800,-87.9761,17.89621
117800,-87.9761,17.89621
117800,-87.97635,17.89577
117800,-87.97635,17.89577
117800,-87.97709,17.89478
117800,-87.97709,17.89478
117800,-87.9771,17.89477
117800,-87.9771,17.89477
117800,-87.97838,17.8925
117800,-87.97838,17.8925
117800,-87.97839,17.89248
117800,-87.97839,17.89248
117800,-87.97843,17.89242
117800,-87.97843,17.89242
117800,-87.97844,17.8924
117800,-87.97844,17.8924
117800,-87.97845,17.89238
117800,-87.97845,17.89238
117800,-87.9785,17.89227
117800,-87.9785,17.89227
117800,-87.97848,17.89219
117800,-87.97848,17.89219
117800,-87.97854,17.89216
117800,-87.97854,17.89216
117800,-87.9785,17.89205
117800,-87.9785,17.89205
117800,-87.97863,17.89191
117800,-87.97863,17.89191
117800,-87.97865,17.89189
117800,-87.97865,17.89189
117800,-87.97883,17.8917
117800,-87.97883,17.8917
117800,-87.97895,17.89168
117800,-87.97895,17.89168
117800,-87.97914,17.89145
117800,-87.97914,17.89145
117800,-87.97949,17.89103
117800,-87.97949,17.89103
117800,-87.97949,17.89102
117800,-87.97949,17.89102
117800,-87.9795,17.89101
117800,-87.9795,17.89101
117800,-87.97956,17.89092
117800,-87.97956,17.89092
117800,-87.97957,17.8909
117800,-87.97957,17.8909
117800,-87.97968,17.89076
117800,-87.97968,17.89076
117800,-87.97971,17.89065
117800,-87.97971,17.89065
117800,-87.9797,17.89058
117800,-87.9797,17.89058
117800,-87.97973,17.89049
117800,-87.97973,17.89049
117800,-87.97982,17.8905
117800,-87.97982,17.8905
117800,-87.97984,17.89049
117800,-87.97984,17.89049
117800,-87.98001,17.89041
117800,-87.98001,17.89041
117800,-87.9802,17.8902
117800,-87.9802,17.8902
117800,-87.98022,17.89017
117800,-87.98022,17.89017
117800,-87.98025,17.89014
117800,-87.98025,17.89014
117800,-87.98035,17.89014
117800,-87.98035,17.89014
117800,-87.98054,17.88995
117800,-87.98054,17.88995
117800,-87.98056,17.88993
117800,-87.98056,17.88993
117800,-87.98076,17.88981
117800,-87.98076,17.88981
117800,-87.98084,17.88971
117800,-87.98084,17.88971
117800,-87.98097,17.88955
117800,-87.98097,17.88955
117800,-87.98092,17.88949
117800,-87.98092,17.88949
117800,-87.98096,17.88946
117800,-87.98096,17.88946
117800,-87.98107,17.88935
117800,-87.98107,17.88935
117800,-87.98121,17.88943
117800,-87.98121,17.88943
117800,-87.9813,17.88932
117800,-87.9813,17.88932
117800,-87.98133,17.88923
117800,-87.98133,17.88923
117800,-87.98137,17.88923
117800,-87.98137,17.88923
117800,-87.98142,17.88916
117800,-87.98142,17.88916
117800,-87.98154,17.8889
117800,-87.98154,17.8889
117800,-87.98169,17.88867
117800,-87.98169,17.88867
117800,-87.98217,17.88816
117800,-87.98217,17.88816
117800,-87.98258,17.88773
117800,-87.98258,17.88773
117800,-87.98269,17.88761
117800,-87.98269,17.88761
117800,-87.98313,17.88714
117800,-87.98313,17.88714
117800,-87.98298,17.8873
117800,-87.98298,17.8873
117800,-87.98331,17.88695
117800,-87.98331,17.88695
117800,-87.98341,17.88684
117800,-87.98341,17.88684
117800,-87.98354,17.88671
117800,-87.98354,17.88671
117800,-87.98368,17.88656
117800,-87.98368,17.88656
117800,-87.98376,17.88647
117800,-87.98376,17.88647
117800,-87.98446,17.88604
117800,-87.98446,17.88604
117800,-87.98477,17.88573
117800,-87.98477,17.88573
117800,-87.98491,17.88558
117800,-87.98491,17.88558
117800,-87.98523,17.88534
117800,-87.98523,17.88534
117800,-87.98543,17.88518
117800,-87.98543,17.88518
117800,-87.98554,17.8851
117800,-87.98554,17.8851
117800,-87.98566,17.88502
117800,-87.98566,17.88502
117800,-87.98668,17.88441
117800,-87.98668,17.88441
117800,-87.98913,17.88272
117800,-87.98913,17.88272
117800,-87.98957,17.88234
117800,-87.98957,17.88234
117800,-87.99066,17.8814
117800,-87.99066,17.8814
117800,-87.99142,17.88075
117800,-87.99142,17.88075
117800,-87.99204,17.88039
117800,-87.99204,17.88039
117800,-87.99258,17.88008
117800,-87.99258,17.88008
117800,-87.99393,17.8793
117800,-87.99393,17.8793
117800,-87.99419,17.87916
117800,-87.99419,17.87916
117800,-87.99457,17.87894
117800,-87.99457,17.87894
117800,-87.99508,17.87892
117800,-87.99508,17.87892
117800,-87.99763,17.87883
117800,-87.99763,17.87883
117800,-87.99968,17.87876
117800,-87.99968,17.87876
117800,-88.00202,17.87918
117800,-88.00202,17.87918
117800,-88.00278,17.87926
117800,-88.00278,17.87926
117800,-88.00362,17.87941
117800,-88.00362,17.87941
117800,-88.00564,17.8788
117800,-88.00564,17.8788
117800,-88.00678,17.87852
117800,-88.00678,17.87852
117800,-88.00791,17.87844
117800,-88.00791,17.87844
117800,-88.00965,17.87735
117800,-88.00965,17.87735
117800,-88.01132,17.87631
117800,-88.01132,17.87631
117800,-88.01447,17.87634
117800,-88.01447,17.87634
117800,-88.01994,17.87469
117800,-88.01994,17.87469
117800,-88.02038,17.87499
117800,-88.02038,17.87499
117800,-88.02076,17.87551
117800,-88.02076,17.87551
117800,-88.0211,17.87584
117800,-88.0211,17.87584
117800,-88.02222,17.87679
117800,-88.02222,17.87679
117800,-88.02293,17.8773
117800,-88.02293,17.8773
117800,-88.02352,17.8781
117800,-88.02352,17.8781
117800,-88.0243,17.87887
117800,-88.0243,17.87887
117800,-88.02575,17.87969
117800,-88.02575,17.87969
117800,-88.02696,17.88007
117800,-88.02696,17.88007
117800,-88.02912,17.88199
117800,-88.02912,17.88199
117800,-88.03061,17.88378
117800,-88.03061,17.88378
117800,-88.03076,17.8861
117800,-88.03076,17.8861
117800,-88.02995,17.8861
117800,-88.02995,17.8861
117800,-88.02967,17.88327
117800,-88.02967,17.88327
117800,-88.02913,17.88327
117800,-88.02913,17.88327
117800,-88.02886,17.8825
117800,-88.02886,17.8825
117800,-88.0267,17.88161
117800,-88.0267,17.88161
117800,-88.02079,17.8828
117800,-88.02079,17.8828
117800,-88.0208,17.8838
117800,-88.0208,17.8838
117800,-88.02036,17.88459
117800,-88.02036,17.88459
117800,-88.01993,17.88476
117800,-88.01993,17.88476
117800,-88.0189,17.88547
117800,-88.0189,17.88547
117800,-88.01771,17.88614
117800,-88.01771,17.88614
117800,-88.01731,17.8865
117800,-88.01731,17.8865
117800,-88.017,17.88694
117800,-88.017,17.88694
117800,-88.01714,17.88744
117800,-88.01714,17.88744
117800,-88.01698,17.88795
117800,-88.01698,17.88795
117800,-88.01723,17.88837
117800,-88.01723,17.88837
117800,-88.0177,17.88861
117800,-88.0177,17.88861
117800,-88.0176,17.889
117800,-88.0176,17.889
117800,-88.01737,17.88914
117800,-88.01737,17.88914
117800,-88.01688,17.88916
117800,-88.01688,17.88916
117800,-88.01646,17.88929
117800,-88.01646,17.88929
117800,-88.01588,17.88967
117800,-88.01588,17.88967
117800,-88.01595,17.88936
117800,-88.01595,17.88936
117800,-88.01605,17.88905
117800,-88.01605,17.88905
117800,-88.01591,17.88812
117800,-88.01591,17.88812
117800,-88.0157,17.88756
117800,-88.0157,17.88756
117800,-88.01543,17.88721
117800,-88.01543,17.88721
117800,-88.01512,17.8868
117800,-88.01512,17.8868
117800,-88.01462,17.88657
117800,-88.01462,17.88657
117800,-88.01367,17.88644
117800,-88.01367,17.88644
117800,-88.01254,17.88662
117800,-88.01254,17.88662
117800,-88.01196,17.88703
117800,-88.01196,17.88703
117800,-88.0115,17.88736
117800,-88.0115,17.88736
117800,-88.0114,17.888
117800,-88.0114,17.888
117800,-88.01093,17.88845
117800,-88.01093,17.88845
117800,-88.01032,17.88854
117800,-88.01032,17.88854
117800,-88.00951,17.88907
117800,-88.00951,17.88907
117800,-88.00919,17.88943
117800,-88.00919,17.88943
117800,-88.0092,17.88895
117800,-88.0092,17.88895
117800,-88.00972,17.8885
117800,-88.00972,17.8885
117800,-88.00971,17.88831
117800,-88.00971,17.88831
117800,-88.00955,17.88794
117800,-88.00955,17.88794
117800,-88.00935,17.88778
117800,-88.00935,17.88778
117800,-88.00918,17.88729
117800,-88.00918,17.88729
117800,-88.00942,17.88711
117800,-88.00942,17.88711
117800,-88.00972,17.88719
117800,-88.00972,17.88719
117800,-88.00993,17.88752
117800,-88.00993,17.88752
117800,-88.01013,17.88731
117800,-88.01013,17.88731
117800,-88.01018,17.88655
117800,-88.01018,17.88655
117800,-88.01004,17.88569
117800,-88.01004,17.88569
117800,-88.00922,17.8858
117800,-88.00922,17.8858
117800,-88.00846,17.8863
117800,-88.00846,17.8863
117800,-88.00764,17.88802
117800,-88.00764,17.88802
117800,-88.0071,17.88803
117800,-88.0071,17.88803
117800,-88.00657,17.88906
117800,-88.00657,17.88906
117800,-88.00566,17.88962
117800,-88.00566,17.88962
117800,-88.00546,17.89004
117800,-88.00546,17.89004
117800,-88.00505,17.89013
117800,-88.00505,17.89013
117800,-88.00467,17.8903
117800,-88.00467,17.8903
117800,-88.00484,17.89086
117800,-88.00484,17.89086
117800,-88.0047,17.89139
117800,-88.0047,17.89139
117800,-88.00446,17.89133
117800,-88.00446,17.89133
117800,-88.00404,17.89124
117800,-88.00404,17.89124
117800,-88.00412,17.89084
117800,-88.00412,17.89084
117800,-88.00401,17.89048
117800,-88.00401,17.89048
117800,-88.00374,17.89024
117800,-88.00374,17.89024
117800,-88.0041,17.89022
117800,-88.0041,17.89022
117800,-88.00418,17.88994
117800,-88.00418,17.88994
117800,-88.00419,17.88963
117800,-88.00419,17.88963
117800,-88.00409,17.88948
117800,-88.00409,17.88948
117800,-88.00426,17.88938
117800,-88.00426,17.88938
117800,-88.00469,17.88944
117800,-88.00469,17.88944
117800,-88.00508,17.88898
117800,-88.00508,17.88898
117800,-88.0051,17.8882
117800,-88.0051,17.8882
117800,-88.00535,17.88752
117800,-88.00535,17.88752
117800,-88.00518,17.88586
117800,-88.00518,17.88586
117800,-88.00439,17.88443
117800,-88.00439,17.88443
117800,-88.00304,17.88354
117800,-88.00304,17.88354
117800,-87.99793,17.88357
117800,-87.99793,17.88357
117800,-87.99769,17.8833
117800,-87.99769,17.8833
117800,-87.99697,17.88279
117800,-87.99697,17.88279
117800,-87.99675,17.88268
117800,-87.99675,17.88268
117800,-87.99694,17.88303
117800,-87.99694,17.88303
117800,-87.99726,17.88325
117800,-87.99726,17.88325
117800,-87.99724,17.88342
117800,-87.99724,17.88342
117800,-87.99703,17.88347
117800,-87.99703,17.88347
117800,-87.99681,17.88398
117800,-87.99681,17.88398
117800,-87.99644,17.88413
117800,-87.99644,17.88413
117800,-87.99599,17.88404
117800,-87.99599,17.88404
117800,-87.99589,17.88373
117800,-87.99589,17.88373
117800,-87.9959,17.88345
117800,-87.9959,17.88345
117800,-87.9962,17.88267
117800,-87.9962,17.88267
117800,-87.99547,17.88238
117800,-87.99547,17.88238
117800,-87.99499,17.88261
117800,-87.99499,17.88261
117800,-87.99517,17.8831
117800,-87.99517,17.8831
117800,-87.99548,17.88332
117800,-87.99548,17.88332
117800,-87.99503,17.88383
117800,-87.99503,17.88383
117800,-87.99513,17.8842
117800,-87.99513,17.8842
117800,-87.995,17.88455
117800,-87.995,17.88455
117800,-87.99435,17.88468
117800,-87.99435,17.88468
117800,-87.9943,17.885
117800,-87.9943,17.885
117800,-87.99445,17.88655
117800,-87.99445,17.88655
117800,-87.99418,17.88655
117800,-87.99418,17.88655
117800,-87.99338,17.88835
117801,-87.76842,17.49629
117801,-87.76896,17.49629
117801,-87.76896,17.49629
117801,-87.76896,17.49654
117801,-87.76896,17.49654
117801,-87.76842,17.49655
117801,-87.76842,17.49655
117801,-87.76842,17.49629
117802,-88.26634,17.7249
117802,-88.26715,17.72502
117802,-88.26715,17.72502
117802,-88.26729,17.72579
117802,-88.26729,17.72579
117802,-88.26698,17.72648
117802,-88.26698,17.72648
117802,-88.2677,17.72669
117802,-88.2677,17.72669
117802,-88.26823,17.72566
117802,-88.26823,17.72566
117802,-88.26957,17.72552
117802,-88.26957,17.72552
117802,-88.26971,17.72629
117802,-88.26971,17.72629
117802,-88.27039,17.72655
117802,-88.27039,17.72655
117802,-88.27066,17.72757
117802,-88.27066,17.72757
117802,-88.2712,17.72757
117802,-88.2712,17.72757
117802,-88.2712,17.72809
117802,-88.2712,17.72809
117802,-88.27147,17.72808
117802,-88.27147,17.72808
117802,-88.27148,17.72886
117802,-88.27148,17.72886
117802,-88.27041,17.72951
117802,-88.27041,17.72951
117802,-88.26879,17.72952
117802,-88.26879,17.72952
117802,-88.26664,17.72863
117802,-88.26664,17.72863
117802,-88.26663,17.7276
117802,-88.26663,17.7276
117802,-88.26592,17.72795
117802,-88.26592,17.72795
117802,-88.26583,17.72838
117802,-88.26583,17.72838
117802,-88.26529,17.72838
117802,-88.26529,17.72838
117802,-88.26529,17.72787
117802,-88.26529,17.72787
117802,-88.26663,17.72734
117802,-88.26663,17.72734
117802,-88.2668,17.72666
117802,-88.2668,17.72666
117802,-88.26635,17.72657
117802,-88.26635,17.72657
117802,-88.26635,17.7258
117802,-88.26635,17.7258
117802,-88.26555,17.72606
117802,-88.26555,17.72606
117802,-88.26634,17.7249
117803,-88.2632,17.73612
117803,-88.26373,17.73612
117803,-88.26373,17.73612
117803,-88.26374,17.73638
117803,-88.26374,17.73638
117803,-88.2632,17.73638
117803,-88.2632,17.73638
117803,-88.2632,17.73612
117804,-88.26342,17.72994
117804,-88.26369,17.72994
117804,-88.26369,17.72994
117804,-88.26397,17.73097
117804,-88.26397,17.73097
117804,-88.26352,17.7308
117804,-88.26352,17.7308
117804,-88.26316,17.73097
117804,-88.26316,17.73097
117804,-88.26342,17.72994
117805,-88.15073,17.96862
117805,-88.15262,17.96912
117805,-88.15262,17.96912
117805,-88.15262,17.96938
117805,-88.15262,17.96938
117805,-88.15182,17.96964
117805,-88.15182,17.96964
117805,-88.15182,17.97016
117805,-88.15182,17.97016
117805,-88.15128,17.97016
117805,-88.15128,17.97016
117805,-88.15073,17.96862
117806,-88.26709,17.71652
117806,-88.26736,17.71652
117806,-88.26736,17.71652
117806,-88.26736,17.71678
117806,-88.26736,17.71678
117806,-88.26709,17.71678
117806,-88.26709,17.71678
117806,-88.26709,17.71652
117807,-88.27621,17.67551
117807,-88.27648,17.67551
117807,-88.27648,17.67551
117807,-88.27648,17.67577
117807,-88.27648,17.67577
117807,-88.27621,17.67577
117807,-88.27621,17.67577
117807,-88.27621,17.67551
117808,-88.19006,17.93361
117808,-88.19033,17.93361
117808,-88.19033,17.93361
117808,-88.19006,17.93413
117808,-88.19006,17.93413
117808,-88.18979,17.93413
117808,-88.18979,17.93413
117808,-88.19006,17.93361
117809,-88.27116,17.72216
117809,-88.27224,17.72216
117809,-88.27224,17.72216
117809,-88.27224,17.72241
117809,-88.27224,17.72241
117809,-88.27116,17.72242
117809,-88.27116,17.72242
117809,-88.27116,17.72216
117810,-88.18692,17.94677
117810,-88.18652,17.9478
117810,-88.18652,17.9478
117810,-88.18747,17.94882
117810,-88.18747,17.94882
117810,-88.18531,17.94832
117810,-88.18531,17.94832
117810,-88.18506,17.9509
117810,-88.18506,17.9509
117810,-88.18318,17.95117
117810,-88.18318,17.95117
117810,-88.18318,17.95168
117810,-88.18318,17.95168
117810,-88.18238,17.95195
117810,-88.18238,17.95195
117810,-88.18238,17.95169
117810,-88.18238,17.95169
117810,-88.18264,17.95169
117810,-88.18264,17.95169
117810,-88.18264,17.95143
117810,-88.18264,17.95143
117810,-88.18291,17.95143
117810,-88.18291,17.95143
117810,-88.1829,17.94937
117810,-88.1829,17.94937
117810,-88.18344,17.94936
117810,-88.18344,17.94936
117810,-88.18343,17.94885
117810,-88.18343,17.94885
117810,-88.18397,17.94885
117810,-88.18397,17.94885
117810,-88.1841,17.94781
117810,-88.1841,17.94781
117810,-88.18692,17.94677
117811,-88.16857,17.97959
117811,-88.1691,17.97959
117811,-88.1691,17.97959
117811,-88.16911,17.97984
117811,-88.16911,17.97984
117811,-88.1683,17.98011
117811,-88.1683,17.98011
117811,-88.1683,17.97985
117811,-88.1683,17.97985
117811,-88.16857,17.97985
117811,-88.16857,17.97985
117811,-88.16857,17.97959
117812,-87.99958,17.91515
117812,-87.99994,17.91499
117812,-87.99994,17.91499
117812,-88.00045,17.91513
117812,-88.00045,17.91513
117812,-88.00063,17.91503
117812,-88.00063,17.91503
117812,-88.00085,17.91506
117812,-88.00085,17.91506
117812,-88.00091,17.91537
117812,-88.00091,17.91537
117812,-88.00074,17.91553
117812,-88.00074,17.91553
117812,-88.00054,17.91564
117812,-88.00054,17.91564
117812,-88.00029,17.91564
117812,-88.00029,17.91564
117812,-88.00002,17.91572
117812,-88.00002,17.91572
117812,-87.99971,17.91589
117812,-87.99971,17.91589
117812,-87.99949,17.91598
117812,-87.99949,17.91598
117812,-87.99936,17.91579
117812,-87.99936,17.91579
117812,-87.99935,17.91554
117812,-87.99935,17.91554
117812,-87.99958,17.91515
117813,-88.25994,17.73151
117813,-88.26021,17.7315
117813,-88.26021,17.7315
117813,-88.26021,17.73176
117813,-88.26021,17.73176
117813,-88.25994,17.73176
117813,-88.25994,17.73176
117813,-88.25994,17.73151
117814,-88.19598,17.36436
117814,-88.19169,17.36438
117814,-88.19169,17.36438
117814,-88.19114,17.36233
117814,-88.19114,17.36233
117814,-88.19168,17.36232
117814,-88.19168,17.36232
117814,-88.19168,17.36258
117814,-88.19168,17.36258
117814,-88.19249,17.36386
117814,-88.19249,17.36386
117814,-88.19356,17.36386
117814,-88.19356,17.36386
117814,-88.19383,17.36386
117814,-88.19383,17.36386
117814,-88.19383,17.36411
117814,-88.19383,17.36411
117814,-88.1941,17.36411
117814,-88.1941,17.36411
117814,-88.1941,17.36386
117814,-88.1941,17.36386
117814,-88.19437,17.36385
117814,-88.19437,17.36385
117814,-88.19437,17.3636
117814,-88.19437,17.3636
117814,-88.19678,17.36358
117814,-88.19678,17.36358
117814,-88.19678,17.36384
117814,-88.19678,17.36384
117814,-88.19625,17.36384
117814,-88.19625,17.36384
117814,-88.19625,17.3641
117814,-88.19625,17.3641
117814,-88.19598,17.3641
117814,-88.19598,17.3641
117814,-88.19598,17.36436
117815,-88.17801,17.94193
117815,-88.17827,17.94193
117815,-88.17827,17.94193
117815,-88.17828,17.94218
117815,-88.17828,17.94218
117815,-88.17801,17.94219
117815,-88.17801,17.94219
117815,-88.17801,17.94193
117816,-88.19096,17.94726
117816,-88.19123,17.94726
117816,-88.19123,17.94726
117816,-88.19123,17.94751
117816,-88.19123,17.94751
117816,-88.19096,17.94752
117816,-88.19096,17.94752
117816,-88.19096,17.94726
117817,-88.23926,17.77336
117817,-88.23953,17.77336
117817,-88.23953,17.77336
117817,-88.23953,17.77362
117817,-88.23953,17.77362
117817,-88.23927,17.77362
117817,-88.23927,17.77362
117817,-88.23926,17.77336
117818,-87.9577,17.95679
117818,-87.95837,17.95759
117818,-87.95837,17.95759
117818,-87.95801,17.95753
117818,-87.95801,17.95753
117818,-87.95767,17.95756
117818,-87.95767,17.95756
117818,-87.95722,17.95842
117818,-87.95722,17.95842
117818,-87.95646,17.95947
117818,-87.95646,17.95947
117818,-87.95667,17.95969
117818,-87.95667,17.95969
117818,-87.95677,17.95989
117818,-87.95677,17.95989
117818,-87.95697,17.95996
117818,-87.95697,17.95996
117818,-87.95638,17.96044
117818,-87.95638,17.96044
117818,-87.95609,17.96063
117818,-87.95609,17.96063
117818,-87.95597,17.961
117818,-87.95597,17.961
117818,-87.95597,17.96114
117818,-87.95597,17.96114
117818,-87.95546,17.96089
117818,-87.95546,17.96089
117818,-87.95577,17.96014
117818,-87.95577,17.96014
117818,-87.95605,17.95935
117818,-87.95605,17.95935
117818,-87.95594,17.9591
117818,-87.95594,17.9591
117818,-87.95571,17.95895
117818,-87.95571,17.95895
117818,-87.95564,17.95894
117818,-87.95564,17.95894
117818,-87.95555,17.95919
117818,-87.95555,17.95919
117818,-87.95542,17.95933
117818,-87.95542,17.95933
117818,-87.95513,17.95929
117818,-87.95513,17.95929
117818,-87.95495,17.95948
117818,-87.95495,17.95948
117818,-87.95483,17.95955
117818,-87.95483,17.95955
117818,-87.95463,17.95944
117818,-87.95463,17.95944
117818,-87.95446,17.95917
117818,-87.95446,17.95917
117818,-87.95461,17.9588
117818,-87.95461,17.9588
117818,-87.95491,17.95847
117818,-87.95491,17.95847
117818,-87.95512,17.95847
117818,-87.95512,17.95847
117818,-87.95528,17.95853
117818,-87.95528,17.95853
117818,-87.95541,17.95862
117818,-87.95541,17.95862
117818,-87.95564,17.95861
117818,-87.95564,17.95861
117818,-87.95592,17.95855
117818,-87.95592,17.95855
117818,-87.95612,17.95832
117818,-87.95612,17.95832
117818,-87.95636,17.95787
117818,-87.95636,17.95787
117818,-87.95651,17.95726
117818,-87.95651,17.95726
117818,-87.95713,17.95719
117818,-87.95713,17.95719
117818,-87.95752,17.95683
117818,-87.95752,17.95683
117818,-87.9577,17.95679
117819,-87.9803,17.95642
117819,-87.98057,17.95642
117819,-87.98057,17.95642
117819,-87.98058,17.95693
117819,-87.98058,17.95693
117819,-87.98031,17.95693
117819,-87.98031,17.95693
117819,-87.9803,17.95642
117820,-88.26262,17.72994
117820,-88.26288,17.72994
117820,-88.26288,17.72994
117820,-88.26289,17.7302
117820,-88.26289,17.7302
117820,-88.26262,17.7302
117820,-88.26262,17.7302
117820,-88.26262,17.72994
117821,-88.17766,17.97078
117821,-88.17793,17.97077
117821,-88.17793,17.97077
117821,-88.17766,17.97155
117821,-88.17766,17.97155
117821,-88.17739,17.97155
117821,-88.17739,17.97155
117821,-88.17766,17.97078
117822,-87.76441,17.49849
117822,-87.76521,17.49862
117822,-87.76521,17.49862
117822,-87.76521,17.49913
117822,-87.76521,17.49913
117822,-87.76468,17.49914
117822,-87.76468,17.49914
117822,-87.76468,17.49965
117822,-87.76468,17.49965
117822,-87.76414,17.49965
117822,-87.76414,17.49965
117822,-87.76387,17.49888
117822,-87.76387,17.49888
117822,-87.76414,17.49888
117822,-87.76414,17.49888
117822,-87.76441,17.49849
117823,-87.98058,17.95745
117823,-87.98085,17.95745
117823,-87.98085,17.95745
117823,-87.98058,17.95796
117823,-87.98058,17.95796
117823,-87.98031,17.95797
117823,-87.98031,17.95797
117823,-87.98058,17.95745
117824,-88.28709,17.65664
117824,-88.28736,17.65664
117824,-88.28736,17.65664
117824,-88.28736,17.6569
117824,-88.28736,17.6569
117824,-88.28709,17.6569
117824,-88.28709,17.6569
117824,-88.28709,17.65664
117825,-88.25259,17.75628
117825,-88.25312,17.75628
117825,-88.25312,17.75628
117825,-88.25259,17.75679
117825,-88.25259,17.75679
117825,-88.25259,17.75628
117826,-88.14817,17.65235
117826,-88.14764,17.65364
117826,-88.14764,17.65364
117826,-88.1471,17.65351
117826,-88.1471,17.65351
117826,-88.14603,17.6539
117826,-88.14603,17.6539
117826,-88.14575,17.65288
117826,-88.14575,17.65288
117826,-88.1471,17.65313
117826,-88.1471,17.65313
117826,-88.1471,17.65287
117826,-88.1471,17.65287
117826,-88.14817,17.65235
117827,-87.77378,17.49395
117827,-87.77378,17.49421
117827,-87.77378,17.49421
117827,-87.77164,17.49525
117827,-87.77164,17.49525
117827,-87.77164,17.49447
117827,-87.77164,17.49447
117827,-87.77191,17.49447
117827,-87.77191,17.49447
117827,-87.7719,17.49421
117827,-87.7719,17.49421
117827,-87.77378,17.49395
117828,-87.94305,17.2619
117828,-87.94359,17.2619
117828,-87.94359,17.2619
117828,-87.94359,17.26216
117828,-87.94359,17.26216
117828,-87.94305,17.26216
117828,-87.94305,17.26216
117828,-87.94305,17.2619
117829,-88.26293,17.73664
117829,-88.2632,17.73664
117829,-88.2632,17.73664
117829,-88.2632,17.73689
117829,-88.2632,17.73689
117829,-88.26293,17.7369
117829,-88.26293,17.7369
117829,-88.26293,17.73664
117830,-88.16516,17.99352
117830,-88.16543,17.99352
117830,-88.16543,17.99352
117830,-88.16543,17.99377
117830,-88.16543,17.99377
117830,-88.16516,17.99377
117830,-88.16516,17.99377
117830,-88.16516,17.99352
