"","deploy_id","leg","date_start","date_stop","time_start","time_stop","disc_id","depth..m.","fish_vial","bin_id","batch_id","fish_age..dph.","lat_start","lon_start","lat_stop","lon_stop","sky","sea","wind_dir","wind_speed","tide","location","start_wp","end_wp","drift_direction","drift_distance","In_Behavior","Out_Behavior","n","mean","se.mean","kappa","se.kappa","variance","r","p.value","signif","turn.n","turn.abs.mean","turn.freq.gt45","speed.n","speed.mean","speed.sd","speed.median","meanTemp","maxTemp","minTemp","meanLight","maxLight","minLight","rotationRange","art","current_strength","current_bearing","wind_bearing","zenith","azimuth","azmean","lat","lon","tran_lat","tran_lon","tran_ang","tran_bearing","lab_lat","lab_lon","lab_ang","lab_bearing","moonAlt","moonAz","moonHor","moon_bearing"
"11","132","6/29/2016","6/29/2016","6/29/2016","9:17:00","9:57:00","A","18",5,"13","36",18,16.8196833333333,-88.0719333333333,16.8167166666667,-88.0727,"mixed","2",80,2,"ebb","near","106","x",193,95,"4","4",410,116.867600328564,5.77849243044413,0.713789915830829,0.0765243890132982,0.663879547037062,0.336120452962939,7.64256900511359e-21,TRUE,388,51.7234929820801,0.451030927835052,399,0.414047707316511,0.263398166095609,0.374527786900543,85.6024333333333,85.735,85.374,748.444444444444,1088,288,136.573357483987,FALSE,6.33333333333333,-76.132399671436,36.867600328564,35.4531724970951,73.5327355433594,-43.3348647852046,16.8182,-88.0723166666667,16.8175333,-88.0766,261.152912976686,144.285312648122,16.8154833,-88.0816,253.688269038443,136.820668709879,60,258,TRUE,-141.132399671436
"12","134","6/29/2016","6/29/2016","6/29/2016","10:00:00","10:20:00","A","18",2,"8","30",22,16.8167166666667,-88.0727,16.8129666666667,-88.0735333333333,"mixed","2",80,2,"ebb","near","107","x",193,97,"4","4",324,13.9720808198733,4.2593558874763,1.13483499307029,0.0975784799974011,0.505408063398069,0.494591936601931,3.79321793895787e-35,TRUE,311,58.0563563338799,0.463022508038585,317,0.31696188318247,0.280983754593843,0.247291076997205,85.735,85.735,85.735,1016.17777777778,1472,512,113.529661052445,FALSE,6.46666666666667,-179.027919180127,-66.0279191801267,25.6310129980306,71.3832050750154,57.4111242551421,16.8148416666667,-88.0731166666667,16.8175333,-88.0766,307.693897166358,293.721816346484,16.8154833,-88.0816,274.325306858165,260.353226038291,50,264,TRUE,-250.027919180127
"13","137","6/30/2016","6/30/2016","6/30/2016","9:23:00","9:43:00","A","18",11,"1","29",24,16.82015,-88.0713666666667,16.8170833333333,-88.0726333333333,"light clouds","3",90,3,"ebb","near","110","x",195,104,"4","4",415,42.7645073720128,1.56008925543718,3.79972538508975,0.236012808688279,0.143332967193011,0.856667032806989,5.38856573657551e-133,TRUE,373,58.2897742059315,0.458445040214477,393,0.310847654123268,0.22143683340946,0.259031597434299,85.5424222222222,85.915,85.194,378.955555555556,960,123,92.7570617127558,FALSE,6.93333333333333,-152.235492627987,-47.2354926279872,34.1174675146021,73.5058205335929,30.7413131615801,16.8186166666667,-88.072,16.8175333,-88.0766,256.747516486373,213.98300911436,16.8154833,-88.0816,251.92371291296,209.159205540947,72,259,TRUE,-216.235492627987
"14","141","6/30/2016","6/30/2016","6/30/2016","10:55:00","11:15:00","A","18",1,"1","29",24,16.8127,-88.0739166666667,NA,NA,"rain","4",90,4,"ebb","near","112","x",214,84,"5","5",672,289.984032924596,13.8824436958797,0.225873135451994,0.055076431099656,0.887777507335468,0.112222492664532,0.000211118147209746,FALSE,670,44.9188353066246,0.38955223880597,671,0.749085770398739,0.350052083117993,0.719726052587963,85.3720555555556,85.735,85.194,204.766666666667,1344,31,170.386868025986,TRUE,5.6,75.984032924596,199.984032924596,13.5316368771748,60.4082284676651,-229.575804456931,16.8127,-88.0739166666667,16.8175333,-88.0766,330.962005891849,40.9779729672534,16.8154833,-88.0816,289.913001743409,-0.0710311811873794,51,270,TRUE,19.984032924596
"15","142","7/1/2016","7/1/2016","7/1/2016","9:29:00","9:49:00","A","18",1,"4","26",26,16.8206666666667,-88.0714333333333,16.8178833333333,-88.0731833333333,"mixed","3",90,4,"ebb","near","114","x",181,74,"4","2",880,59.1224967356131,2.84964031839137,1.01615800900214,0.0569217281735503,0.546533849902064,0.453466150097936,2.58172808742243e-79,TRUE,818,39.5335885561085,0.336185819070905,848,1.24354340272143,0.439171557065158,1.21388742044098,85.09,85.194,85.014,817.777777777778,1152,576,81.5037858203567,FALSE,4.93333333333333,-121.877503264387,-30.8775032643869,32.779832790454,73.4647825106192,14.3422857750061,16.819275,-88.0723083333333,16.8175333,-88.0766,247.911061919002,188.788565183389,16.8154833,-88.0816,247.800840108861,188.678343373248,85,258,TRUE,-198.877503264387
"16","144","7/1/2016","7/1/2016","7/1/2016","10:11:00","10:31:00","A","18",3,"4","26",26,16.8178833333333,-88.0731833333333,16.8162333333333,-88.0716833333333,"mixed","3",90,4,"ebb","near","115","x",186,67,"5","4",833,43.2001948836722,3.49415550734511,0.83697223390285,0.0554465682302088,0.613874457391111,0.386125542608889,1.15624820112132e-54,TRUE,783,62.9047341344013,0.503192848020434,808,0.694167794636153,0.586709202963471,0.492840078612424,85.206,85.374,85.194,1138.84444444444,1536,704,126.693444812702,FALSE,4.46666666666667,-142.799805116328,-46.7998051163278,23.2043073720804,70.6775992365062,27.477404352834,16.8170583333333,-88.0724333333333,16.8175333,-88.0766,276.50318958083,233.302994697158,16.8154833,-88.0816,260.2505347469,217.050339863228,75,268,TRUE,-224.799805116328
"17","148","7/1/2016","7/1/2016","7/1/2016","11:43:00","12:03:00","A","18",7,"4","26",26,16.8135,-88.0719,16.8106666666667,-88.07225,"clear","2",80,3,"ebb","near","117","x",192,68,"4","4",878,263.472846322875,0.443419690491093,19.5228316332298,0.919076250397729,0.0259566570250827,0.974043342974917,0,TRUE,843,106.869512052293,0.810201660735469,859,0.631302822826713,0.47424473234912,0.536812928461152,85.374,85.374,85.374,1516.44444444444,1920,672,84.9700489411976,FALSE,4.53333333333333,71.472846322875,183.472846322875,6.2252457586738,7.03359215546363,-256.439254167411,16.8120833333333,-88.072075,16.8175333,-88.0766,320.297818751819,56.8249724289445,16.8154833,-88.0816,289.644119142052,26.171272819177,53,274,TRUE,-10.527153677125
"18","150","7/1/2016","7/1/2016","7/1/2016","12:32:00","12:52:00","A","18",9,"4","26",26,16.8106666666667,-88.07225,NA,NA,"mixed","3",100,3,"ebb","near","118","x",194,37,"5","5",571,194.664143819776,13.8099681733786,0.246470783890004,0.0598572414570966,0.877690856191203,0.122309143808797,0.000195121186651268,TRUE,571,47.0104076516297,0.404553415061296,571,0.786092597979078,0.426512052607555,0.711038745034928,85.394,85.554,85.374,1375.64444444444,1984,672,19.1246657323288,FALSE,2.46666666666667,0.664143819776001,94.664143819776,12.3797543225097,301.751842914458,107.087699094682,16.8106666666667,-88.07225,16.8175333,-88.0766,327.645814240451,132.981670420675,16.8154833,-88.0816,297.255166950598,102.591023130822,42,277,TRUE,-82.335856180224
"19","152","7/2/2016","7/2/2016","7/2/2016","9:46:00","10:06:00","A","18",9,"17","42",8,16.8220333333333,-88.0708166666667,16.8263333333333,-88.0699833333333,"clear","4+",70,4,"ebb","near","120","x",15,115,"5","5",78,211.640710699227,7.08517401213698,1.44192101271032,0.222623798571658,0.416902689107279,0.583097310892721,3.03687232774976e-12,TRUE,45,57.0143554392129,0.533333333333333,60,0.429418059893091,0.197325461187531,0.403044915373543,85.857,85.915,85.735,1102.22222222222,1664,704,24.6971248166673,FALSE,7.66666666666667,196.640710699227,141.640710699227,28.9208194921239,72.8926322674613,-138.748078431766,16.8241833333333,-88.0704,16.8175333,-88.0766,222.994209382294,11.3534986830671,16.8154833,-88.0816,232.160343375777,20.51963267655,85,79,TRUE,132.640710699227
"20","154","7/2/2016","7/2/2016","7/2/2016","10:31:00","10:51:00","A","18",4,"17","42",8,16.8263333333333,-88.0699833333333,16.8274333333333,-88.0700666666667,"clear","4+",70,3,"ebb","near","121","x",15,72,"5","5",557,188.741702587331,1.68566723531585,2.65597298264418,0.136693554464626,0.218334229827495,0.781665770172505,1.57590102276016e-148,TRUE,524,53.2281380644539,0.471374045801527,539,0.422764011800907,0.22290583759642,0.39870951059812,85.9051098901099,85.915,85.735,1239.91208791209,2048,864,129.880948052869,FALSE,4.8,173.741702587331,118.741702587331,18.7469084560757,67.9688555521676,-120.772847035163,16.8268833333333,-88.070025,16.8175333,-88.0766,215.115118549233,26.3734159619018,16.8154833,-88.0816,225.436328322827,36.6946257354957,84,279,TRUE,-90.258297412669
"21","156","7/3/2016","7/3/2016","7/3/2016","9:06:00","9:26:00","A","18",3,"2","28",28,16.8176833333333,-88.0733,16.8178166666667,-88.0732333333333,"mixed","3",80,3,"ebb","near","122","x",2,46,"5","5",666,170.049418130557,13.5606427679439,0.232314862307796,0.0553543042451015,0.884619107716013,0.115380892283987,0.000141064728911856,FALSE,656,40.9395074474082,0.371951219512195,661,0.817154251790408,0.342446064752591,0.781135076682439,85.5401,85.735,85.374,460,896,160,254.256004320879,TRUE,3.06666666666667,168.049418130557,90.049418130557,38.1444259872878,74.2499263849324,-95.7994917456246,16.81775,-88.0732666666667,16.8175333,-88.0766,266.280435479987,96.2310173494299,16.8154833,-88.0816,254.783459892899,84.7340417623425,63,82,TRUE,88.049418130557
"22","158","7/3/2016","7/3/2016","7/3/2016","9:47:00","10:07:00","A","18",60,"2","28",28,16.8178166666667,-88.0732333333333,16.8214166666667,-88.0731833333333,"mixed","3",80,3,"ebb","near","123","x",2,71,"5","5",643,68.3206169650117,14.99171708152,0.213754420494091,0.0562490072736348,0.893728532500499,0.106271467499501,0.000701843053608832,FALSE,601,41.4570538250672,0.369384359400998,621,1.11610122221501,0.43036334409849,1.07197186848417,85.831,85.915,85.735,514.133333333333,704,416,137.015348533644,TRUE,4.73333333333333,66.3206169650117,-11.6793830349883,28.723920777419,73.0308325506825,4.71021558567085,16.8196166666667,-88.0732083333333,16.8175333,-88.0766,238.439239452484,170.118622487472,16.8154833,-88.0816,243.777166648804,175.456549683793,72,82,TRUE,-13.6793830349883
"23","160","7/3/2016","7/3/2016","7/3/2016","10:29:00","10:49:00","A","18",2,"2","28",28,16.8214166666667,-88.0731833333333,16.8231166666667,-88.07295,"mixed","3",80,3,"ebb","near","124","x",18,11,"5","5",668,270.748546414416,49.5546237338753,0.0632810776498743,0.0547586503753298,0.968375288645858,0.0316247113541419,0.512691108942887,FALSE,660,51.9994311384814,0.457575757575758,664,0.682333612008734,0.303752985998032,0.654547542879872,85.915,85.915,85.915,566.4,768,208,158.357042242671,TRUE,0.733333333333333,252.748546414416,190.748546414416,19.2092694220845,68.6366302229456,-202.11191619147,16.8222666666667,-88.0730666666667,16.8175333,-88.0766,216.74036860204,-54.0081778123761,16.8154833,-88.0816,231.51790625574,-39.2306401586762,82,78,TRUE,192.748546414416
"24","162","7/3/2016","7/3/2016","7/3/2016","11:37:00","11:57:00","A","18",1,"2","28",28,16.8189333333333,-88.0718333333333,16.82095,-88.0715166666667,"mixed","3",90,3,"ebb","near","126","x",13,70,"5","5",669,76.0637086899514,8.88047151209775,0.355528993374205,0.0559730382004094,0.824984329236338,0.175015670763662,1.26045323089874e-09,FALSE,660,36.7140769635257,0.307575757575758,664,0.848908689158319,0.331166224377353,0.838616516513259,85.867,85.915,85.735,793.422222222222,1216,496,260.386587522425,TRUE,4.66666666666667,63.0637086899514,-13.9362913100486,6.42129487361666,20.359092100356,-55.7046165895954,16.8199416666667,-88.071675,16.8175333,-88.0766,243.940975599869,167.877266909917,16.8154833,-88.0816,245.810111662237,169.746402972286,82,283,TRUE,-206.936291310049
"25","164","7/3/2016","7/3/2016","7/3/2016","12:21:00","12:41:00","A","18",7,"2","28",28,16.82095,-88.0715166666667,NA,NA,"mixed","3",90,3,"ebb","far","127","x",27,25,"4","4",623,274.135730027774,4.60538982723422,0.727352112167387,0.0622875767121407,0.658227838439093,0.341772161560907,2.48732512329467e-32,TRUE,609,36.448952573642,0.264367816091954,616,0.83537337851781,0.54351819609963,0.757408453807635,85.887,85.915,85.735,686.4,960,432,138.634735547264,FALSE,1.66666666666667,247.135730027774,184.135730027774,10.0535001294491,308.030862366254,33.8951323384802,16.82095,-88.0715166666667,16.8175333,-88.0766,236.093464216152,-38.0422658116219,16.8154833,-88.0816,241.535573288097,-32.6001567396772,72,278,TRUE,-3.864269972226
"26","166","7/4/2016","7/4/2016","7/4/2016","13:59:00","14:19:00","A","18",2,"18","43",10,16.8182333333333,-88.0737,16.8188,-88.0748166666667,"cloudy","3",80,2,"ebb","near","1281","x",257,66,"5","5",672,61.0280360361296,22.7073160529148,0.137816659127582,0.0547487683853381,0.931254752071068,0.0687452479289322,0.0417602259889938,TRUE,666,42.2390105283647,0.361861861861862,669,0.460549521434302,0.19717492851969,0.453836296705131,85.554,85.554,85.554,330.844444444444,352,304,168.894448237757,FALSE,4.4,-195.97196396387,-18.9719639638704,31.5717318805173,286.181717493909,225.153681457779,16.8185166666667,-88.0742583333333,16.8175333,-88.0766,247.220367526452,186.192331490323,16.8154833,-88.0816,247.550985919627,186.522949883497,63,276,TRUE,-214.97196396387
"27","169","7/4/2016","7/4/2016","7/4/2016","14:44:00","15:04:00","A","18",5,"10","39",12,16.8188,-88.0748166666667,NA,NA,"cloudy","3",80,2,"ebb","near","129","x",275,111,"5","5",602,298.68451162171,11.5446014046557,0.287531464812855,0.0585327771184963,0.85769933686968,0.14230066313032,5.08006656124722e-06,TRUE,588,40.5699308925653,0.358843537414966,595,0.707587763208952,0.307117602872375,0.682856067126333,85.7148888888889,85.735,85.554,409.422222222222,576,288,200.622764457563,FALSE,7.4,23.68451162171,218.68451162171,41.9374962753772,285.493720241704,-13.1907913800055,16.8188,-88.0748166666667,16.8175333,-88.0766,234.613857445792,-64.0706541759176,16.8154833,-88.0816,243.94375263916,-54.7407589825499,52,278,TRUE,20.68451162171
"28","170","2016-07-05-1","7/5/2016","7/5/2016","10:55:00","11:15:00","A","18",2,"19","35",26,16.8182,NA,16.8192333333333,-88.0736833333333,"clear","4",65,3,"ebb","near","1301","x",324,133,"4","4",505,280.585966757967,11.4865381629328,0.315851447621399,0.0641092298255183,0.844010580587056,0.155989419412944,4.60663464609262e-06,TRUE,466,45.0906745441041,0.324034334763948,485,0.875109180207101,0.690039837212525,0.707225874352214,85.915,85.915,85.915,1147.02222222222,1600,768,221.134169428909,FALSE,8.86666666666667,-43.414033242033,215.585966757967,13.5423668149328,62.5147683736105,-218.071198384357,16.8187166666667,-88.0736833333333,16.8175333,-88.0766,247.916340361864,-32.669626396103,16.8154833,-88.0816,247.783654992398,-32.8023117655695,61,86,TRUE,194.585966757967
"29","172","2016-07-05-1","7/5/2016","7/5/2016","11:39:00","11:59:00","A","18",1,"19","35",26,16.8192333333333,-88.0736833333333,NA,NA,"clear","4",110,3,"ebb","near","131","x",309,105,"5","5",478,284.887020655271,4.37799766167251,0.885853705018597,0.0742194740425601,0.594868141948051,0.405131858051949,8.46099808381012e-35,TRUE,336,59.5078577253857,0.529761904761905,395,0.780865271642953,0.395191584138777,0.741913122178619,85.9210666666667,86.097,85.915,1171.55555555556,1728,672,341.780855199317,FALSE,7,-24.112979344729,174.887020655271,6.10566917508261,17.6972550743469,-267.189765580924,16.8192333333333,-88.0736833333333,16.8175333,-88.0766,239.763435046967,-45.1235856083037,16.8154833,-88.0816,244.653627023098,-40.2333936321729,72,89,TRUE,195.887020655271
"30","174","2016-07-05-2","7/5/2016","7/5/2016","14:21:00","14:41:00","A","18",5,"2","28",30,16.8202666666667,-88.0720166666667,16.8209333333333,-88.07455,"mixed","2",60,2,"ebb","near","133","x",358,75,"5","5",650,150.650035684533,1.64282007150248,2.4603116135047,0.117034035269964,0.238623904834373,0.761376095165627,2.2776457933486e-164,TRUE,633,46.2298238391022,0.37914691943128,641,0.637067664352728,0.428156758673226,0.546655254958732,85.6686333333333,85.735,85.554,542.577777777778,768,240,204.299809107309,FALSE,5,-207.349964315467,90.650035684533,36.5916308133304,285.467695383917,134.817659699384,16.8206,-88.0732833333333,16.8175333,-88.0766,227.242503348246,76.5924676637131,16.8154833,-88.0816,238.39873794038,87.7487022558472,71,271,TRUE,-120.349964315467
"31","176","2016-07-05-2","7/5/2016","7/5/2016","15:07:00","15:27:00","A","18",8,"2","28",30,16.8209333333333,-88.07455,NA,NA,"mixed","2",70,2,"ebb","near","134","x",79,32,"4","4",378,57.5975058610843,4.24647205198933,1.04342771351271,0.087618653662207,0.536843292331248,0.463156707668752,6.09043795695758e-36,FALSE,366,68.8957343319901,0.568306010928962,372,0.223050100322482,0.219425354037015,0.143804468478053,85.554,85.554,85.554,391.022222222222,496,192,97.2641110693133,TRUE,2.13333333333333,-21.4024941389157,-12.4024941389157,47.2039769240788,285.512654125852,227.915148264768,16.8209333333333,-88.07455,16.8175333,-88.0766,211.08725693751,153.489751076426,16.8154833,-88.0816,232.294026741394,174.69652088031,60,273,TRUE,-215.402494138916
"32","180","7/7/2016","7/7/2016","7/7/2016","15:05:00","15:25:00","A","18",3,"5","37",16,16.81785,-88.0733833333333,16.818,-88.0734666666667,"cloudy","3",60,3,"ebb","near","143","144",121,76,"5","5",604,159.719167076764,3.5977135498697,0.966586170971731,0.0676437373963096,0.564524035168593,0.435475964831407,1.79877849097338e-50,TRUE,598,49.6187549353762,0.438127090301003,601,0.54380366318929,0.234251790252987,0.528647817959054,85.554,85.554,85.554,371.377777777778,448,272,210.500255463005,FALSE,5.06666666666667,38.719167076764,99.719167076764,46.6764500600857,285.172396398307,125.453229321543,16.817925,-88.073425,16.8175333,-88.0766,262.96695289833,103.247785821566,16.8154833,-88.0816,253.370224575506,93.6510574987415,81,222,TRUE,-62.280832923236
"33","181","7/7/2016","7/7/2016","7/7/2016","15:50:00","16:10:00","A","18",9,"19","35",28,16.81745,-88.0737,16.8166,-88.0742666666667,"cloudy","3",60,3,"ebb","near","145","146",209,137,"5","5",630,190.04524391143,7.12961107628694,0.458658755986984,0.0585675081040485,0.776486255369378,0.223513744630622,2.14342080002737e-14,TRUE,630,49.8662593020843,0.447619047619048,630,0.642226728438655,0.342902857571506,0.584027131572974,85.522,85.554,85.374,224.711111111111,256,184,255.06036647367,FALSE,9.13333333333333,-18.95475608857,130.04524391143,57.0478124464056,286.143059850125,96.0978159386954,16.817025,-88.0739833333333,16.8175333,-88.0766,280.993069242917,90.9478253314871,16.8154833,-88.0816,258.55728144213,68.5120375307003,71,251,TRUE,-60.95475608857
"34","183","2016-07-11-1","7/11/2016","7/11/2016","10:50:00","11:10:00","A","18",2,"11","40",18,16.8194666666667,-88.0724,16.8211,-88.0726833333333,"light clouds","3",90,3,"flood","near","158","159",351,18,"5","5",624,159.063195301269,4.82302708180806,0.692009521996719,0.0617038906383187,0.673030389646909,0.326969610353091,1.06574385834151e-29,TRUE,608,35.3971408148446,0.271381578947368,616,0.639021380144048,0.295867758018874,0.606366113290248,86.109,86.277,86.097,842.133333333333,1152,464,245.590560551574,FALSE,1.2,-191.936804698731,69.063195301269,14.5624490136876,67.3745452082067,-91.6886500930623,16.8202833333333,-88.0725416666667,16.8175333,-88.0766,235.877401057845,76.8142057565761,16.8154833,-88.0816,242.080772441422,83.0175771401531,-10,91,FALSE,68.063195301269
"35","189","2016-07-11-2","7/11/2016","7/11/2016","15:00:00","15:20:00","A","18",8,"21","41",18,16.8217,-88.0723666666667,16.8219333333333,-88.0734666666667,"cloudy","4",90,4,"flood","near","164","165",310,87,"5","5",607,25.5886398221478,4.43109597547837,0.768500397468451,0.0637672781488376,0.641300207349565,0.358699792650435,1.20672445219967e-34,TRUE,607,49.4232094607698,0.436573311367381,607,0.668114408493448,0.298697966597156,0.650443251630946,86.0686888888889,86.097,85.915,299.2,336,240,234.860190851608,FALSE,5.8,-284.411360177852,-64.4113601778522,45.408891563005,284.361912023322,258.773272201174,16.8218166666667,-88.0729166666667,16.8175333,-88.0766,220.692747389129,195.104107566982,16.8154833,-88.0816,233.894094158698,208.30545433655,45,114,TRUE,-88.4113601778522
"36","193","7/13/2016","7/13/2016","7/13/2016","13:46:00","14:06:00","A","18",2,"21","41",20,16.8220833333333,-88.0732666666667,16.8231333333333,-88.0741333333333,"mixed","4",90,3,"flood","near","168","169",335,5,"4","5",437,140.797867506088,11.6759466994072,0.334274291098465,0.0690688966316521,0.835153380243847,0.164846619756153,6.96079883070175e-06,TRUE,437,41.412695201766,0.368421052631579,437,0.756662179626148,0.35580402440503,0.71780707962931,86.265,86.277,86.097,532.355555555556,704,240,244.930107618491,FALSE,0.333333333333333,-194.202132493912,50.797867506088,28.1731712942911,284.399086832636,143.601219326548,16.8226083333333,-88.0737,16.8175333,-88.0766,209.74471918764,68.9468516815515,16.8154833,-88.0816,227.952606233945,87.1547387278571,8,105,TRUE,35.797867506088
"37","195","7/13/2016","7/13/2016","7/13/2016","14:39:00","14:59:00","A","18",7,"21","41",20,16.826,-88.0743666666667,16.82695,-88.0741,"clear","4",80,3,"flood","near","170","171",16,3,"4","4",436,306.169769854372,4.00807410768269,1.0276237697619,0.0811662376646236,0.542441670964192,0.457558329035808,2.27642777925438e-40,TRUE,434,44.5914197062353,0.387096774193548,435,0.620253335898768,0.290723972248224,0.609858807924439,86.2790222222222,86.459,86.277,397.155555555556,496,184,240.430320062057,FALSE,0.2,290.169769854372,226.169769854372,40.4860411973896,283.708763943277,-22.4610059110952,16.826475,-88.0742333333333,16.8175333,-88.0766,194.824959446274,-111.344810408098,16.8154833,-88.0816,213.830098839589,-92.3396710147832,19,109,TRUE,197.169769854372
"38","199","7/14/2016","7/14/2016","7/14/2016","9:51:00","10:11:00","A","9",3,"12","46",18,16.8204833333333,-88.0717666666667,16.8208833333333,-88.0717166666667,"light clouds","2",80,2,"ebb","near","175","176",9,96,"5","5",311,7.25330090115231,4.398239825478,1.11987598814469,0.0990889117703446,0.510443539172394,0.489556460827606,4.26025388391969e-33,TRUE,286,70.4481125903333,0.583916083916084,298,0.47085416489147,0.469815006078598,0.38318114232398,86.099,86.277,86.097,999.822222222222,1856,576,438.238269327296,FALSE,6.4,-1.74669909884769,-72.7466990988477,28.041225424799,75.8638670230746,68.6105661219222,16.8206833333333,-88.0717416666667,16.8175333,-88.0766,237.041538035861,229.788237134708,16.8154833,-88.0816,242.189432994527,234.936132093375,-57,89,FALSE,-81.7466990988477
"39","201","7/14/2016","7/14/2016","7/14/2016","10:50:00","11:10:00","A","9",5,"12","46",18,16.8202666666667,-88.0726166666667,16.82085,-88.0729,"light clouds","2",80,2,"ebb","near","178","179",335,120,"3","5",408,330.511403015313,4.87390169008951,0.859120423187564,0.0797203673656896,0.605203420221676,0.394796579778324,2.41025397732241e-28,TRUE,408,51.5616874715481,0.419117647058824,408,0.423850689104975,0.3399620669651,0.341673510622713,85.759,85.915,85.735,463.288888888889,512,432,372.35451538703,FALSE,8,-4.48859698468698,250.511403015313,14.5080583001326,69.2246525680416,-261.286750447271,16.8205583333333,-88.0727583333333,16.8175333,-88.0766,231.782137896884,-98.7292651184291,16.8154833,-88.0816,240.144582256619,-90.3668207586937,-43,93,FALSE,237.511403015313
"40","204","7/15/2016","7/15/2016","7/15/2016","8:50:00","9:10:00","A","9",7,"21","41",22,16.8182,-88.0743833333333,16.8187166666667,-88.0740666666667,"mixed","2",90,2,"ebb","near","182","183",28,125,"5","5",360,77.7945597031925,10.3797026462406,0.415826467090832,0.0769534547785257,0.79644921541424,0.20355078458576,3.32757484862503e-07,TRUE,323,51.4693690156716,0.479876160990712,340,0.757517325233812,0.338279493487805,0.727502612093434,87.114,87.186,87.004,1360.87912087912,1984,768,169.900516393886,FALSE,8.33333333333333,49.7945597031925,-12.2054402968075,42.2565380787158,76.6575765832048,-1.13698311998775,16.8184583333333,-88.074225,16.8175333,-88.0766,248.719697339627,170.925137636434,16.8154833,-88.0816,248.031130148182,170.23657044499,-82,83,FALSE,-5.2054402968075
"41","206","7/15/2016","7/15/2016","7/15/2016","9:26:00","9:46:00","A","9",8,"21","41",22,16.8194333333333,-88.07425,16.8198333333333,-88.07415,"mixed","2",90,2,"ebb","near","184","185",12,98,"5","5",405,62.7142471204535,2.24721409907051,2.20331863355735,0.133439559498039,0.270546129734198,0.729453870265802,2.56332298789242e-94,TRUE,396,49.9945331382213,0.441919191919192,400,0.620558176129708,0.320083679484848,0.596199603922442,87.236,87.368,87.186,1584.17582417582,2304,864,218.50198814967,FALSE,6.53333333333333,50.7142471204535,-27.2857528795465,33.8709920968731,76.7367453451191,14.0224982246656,16.8196333333333,-88.0742,16.8175333,-88.0766,228.813624133092,166.099377012638,16.8154833,-88.0816,240.715624112992,178.001376992539,-74,89,FALSE,-26.2857528795465
"42","208","7/15/2016","7/15/2016","7/15/2016","10:01:00","10:21:00","A","9",2,"21","41",22,16.8205333333333,-88.0742833333333,16.8210166666667,-88.07415,"clear","1",90,2,"ebb","near","186","187",14,109,"4","3",357,244.141006060637,3.12113091824654,1.55119559072051,0.108628044651674,0.389826593568369,0.610173406431631,1.8864546511314e-58,TRUE,324,70.94815705912,0.617283950617284,339,0.635129368280925,0.445896409165704,0.565355165896432,87.366,87.368,87.186,1909.45054945055,3072,896,176.241152084293,FALSE,7.26666666666667,230.141006060637,154.141006060637,25.7309299956094,75.8033845856443,-168.337621474993,16.820775,-88.0742166666667,16.8175333,-88.0766,216.323732855457,-27.81727320518,16.8154833,-88.0816,234.370497701138,-9.77050835949913,-65,91,FALSE,153.141006060637
"43","210","7/15/2016","7/15/2016","7/15/2016","10:41:00","11:01:00","A","9",3,"21","41",22,16.8219333333333,-88.0741333333333,16.8226,-88.0739666666667,"mixed","2",80,2,"ebb","near","188","189",14,123,"5","5",388,112.438157578093,7.90156636599675,0.529547999131262,0.0755739937548368,0.74406569439292,0.25593430560708,9.17151079453069e-12,FALSE,372,44.8503293367458,0.387096774193548,380,0.66221241125934,0.482162231564336,0.562920961929007,87.4208131868132,87.552,87.186,1991.03296703297,3712,512,186.230546232553,TRUE,8.2,98.438157578093,32.438157578093,16.5214471766661,71.7819142955662,-40.6562432825268,16.8222666666667,-88.07405,16.8175333,-88.0766,208.312616637176,95.8744590590833,16.8154833,-88.0816,228.061600340194,115.623442762101,-56,94,FALSE,18.438157578093
"44","215","7/16/2016","7/16/2016","7/16/2016","10:40:00","11:00:00","A","18",4,"5","56",6,16.8210666666667,-88.0729833333333,16.8219833333333,-88.0735166666667,"mixed","4",70,3,"ebb","near","193","194",330,8,"5","5",232,261.258693665199,2.05318901123236,3.9042194954336,0.325643734748007,0.139083994137384,0.860916005862616,2.09795766630588e-75,TRUE,211,59.9775419402485,0.497630331753554,221,0.557959521837849,0.317825427801338,0.515712846720301,86.4387777777778,86.459,86.277,869.688888888889,1280,240,110.01022680213,FALSE,0.533333333333333,-68.741306334801,191.258693665199,16.7342918231461,72.5567480812526,-188.701945583946,16.821525,-88.07325,16.8175333,-88.0766,220.004767168348,-41.2539264968509,16.8154833,-88.0816,234.112122325565,-27.1465713396337,-68,95,FALSE,166.258693665199
"45","217","7/16/2016","7/16/2016","7/16/2016","11:26:00","11:46:00","A","18",8,"11","64",4,16.8234166666667,-88.0731333333333,16.8243333333333,-88.0737666666667,"clear","4",80,3,"ebb","near","195","glitched",NA,1,"4","4",347,216.031116105375,4.24744401866443,1.09481997889751,0.0930165984485399,0.518972724906063,0.481027275093937,1.34865282720948e-35,TRUE,309,43.3273521006379,0.362459546925566,326,0.470938906956991,0.249836066185296,0.458093446799807,86.459,86.459,86.459,1015.11111111111,1344,704,236.684308746258,FALSE,0.0666666666666667,NA,136.031116105375,6.81077203531807,50.4264609274989,-165.604655177876,16.823875,-88.07345,16.8175333,-88.0766,206.414153171427,-9.61696293394809,16.8154833,-88.0816,224.162878996557,8.13176289118232,-57,96,FALSE,120.031116105375
