"","distance","distanceX","distanceY","model"
"1",9.81213490063361,-9.53926341127243,2.29792186085413,"routine_swimming"
"2",10.1511006114411,-10.117862207843,-0.820797153200948,"routine_swimming"
"3",5.70780222058711,-5.36336445642782,-1.95277441013187,"routine_swimming"
"4",14.5597220618105,-13.4043796692138,5.68402253696625,"routine_swimming"
"5",9.76299577102762,-9.7231134207283,-0.881562154789116,"routine_swimming"
"6",16.5221230158755,-16.4771144718917,-1.21870736105964,"routine_swimming"
"7",13.0552508193054,-11.6002896363554,5.98939515373962,"routine_swimming"
"8",19.3863127254639,-19.3774815222531,0.585090543611828,"routine_swimming"
"9",9.2921037392559,-9.16172102476351,-1.55114788640535,"routine_swimming"
"10",13.8702894911783,-10.2332215827242,9.36301802881731,"routine_swimming"
"11",9.36348535710254,-8.28550181598397,4.36180211495204,"routine_swimming"
"12",15.840699991835,-15.7520005284164,1.67399390204703,"routine_swimming"
"13",14.0310841677317,-11.9757005858012,7.31121866730927,"routine_swimming"
"14",1.24969555358432,-0.425505476303921,-1.17502513432002,"routine_swimming"
"15",9.70624923564173,-8.94411915315972,3.77014678739132,"routine_swimming"
"16",11.4434548932653,-11.0327751115929,3.03817926252123,"routine_swimming"
"17",16.277247417649,-16.2721190547272,-0.408564516500928,"routine_swimming"
"18",6.86325870380245,-6.79491235459889,-0.966170858926858,"routine_swimming"
"19",15.4323719017779,-15.0737022611582,3.3078093440732,"routine_swimming"
"20",17.2764960711884,-16.8212866543378,-3.93975021928861,"routine_swimming"
"21",4.9053641529421,-4.22014865527561,2.50058849080469,"routine_swimming"
"22",9.40956754709078,-9.16514933879394,2.13072734550178,"routine_swimming"
"23",14.5577071333307,-13.902547854886,4.31810144883517,"routine_swimming"
"24",11.5316091371317,-9.74548466032656,6.16470096816703,"routine_swimming"
"25",14.9777428343593,-13.7745498166536,-5.88171384553249,"routine_swimming"
"26",15.4976746857918,-15.3401618571834,2.20394075738163,"routine_swimming"
"27",11.7540908157655,-11.687402932584,-1.25030540136834,"routine_swimming"
"28",22.7209192295521,-22.6945289900922,-1.09477146185627,"routine_swimming"
"29",8.22919340296582,-3.97826674281986,-7.20368084984264,"routine_swimming"
"30",18.1336319433683,-17.900303474174,2.89961083423621,"routine_swimming"
"31",8.82308196182604,-8.34722539530274,2.85842675349799,"routine_swimming"
"32",8.24413599548428,-7.49072474041722,-3.44308309155341,"routine_swimming"
"33",14.0142025459415,-12.7825834670112,-5.74486143501878,"routine_swimming"
"34",10.7203991251303,-10.3361060303872,-2.84462115767432,"routine_swimming"
"35",11.0467040629893,-10.2378385942298,4.14925674955932,"routine_swimming"
"36",4.95010002344647,-4.94174204142047,0.287534064385814,"routine_swimming"
"37",10.1903686743451,-9.9580791877405,2.1633937713147,"routine_swimming"
"38",14.8623200561236,-14.8582774151778,0.346626173668812,"routine_swimming"
"39",11.5740114096619,-2.44491263808572,11.312830870437,"routine_swimming"
"40",10.9751708508677,-10.9531561860577,0.694798366119218,"routine_swimming"
"41",9.97458889444364,-9.53672926629697,-2.92287846386284,"routine_swimming"
"42",8.02725244441059,-7.46569448542235,2.94960805135702,"routine_swimming"
"43",11.0203247708719,-9.4324862621404,-5.69875082540245,"routine_swimming"
"44",6.76425028201985,-6.34716031264423,-2.33851188652092,"routine_swimming"
"45",13.0342989339558,-12.9312563176886,-1.63571352808512,"routine_swimming"
"46",3.45070392733524,-3.42505422226224,-0.419953769706217,"routine_swimming"
"47",11.9311799928468,-11.2110372003491,4.08236462287429,"routine_swimming"
"48",7.76188040491288,-5.84862923093763,5.10297203002254,"routine_swimming"
"49",12.9567446865287,-12.214073774099,4.32361361742211,"routine_swimming"
"50",10.0814663771868,-9.707674606595,-2.71974595262467,"routine_swimming"
"51",11.8535575030169,-11.6401160771657,2.23931310616368,"routine_swimming"
"52",9.84164168580788,-9.41476074034144,-2.86708759439902,"routine_swimming"
"53",13.0829130361928,-12.3892440217995,-4.20348023438783,"routine_swimming"
"54",15.6947598026974,-14.7513725378549,5.35933704051023,"routine_swimming"
"55",22.7979397383087,-22.4942041268808,3.70902103118487,"routine_swimming"
"56",7.54586613202642,-7.50745416292601,-0.76041283131488,"routine_swimming"
"57",8.78247575025348,-8.70376919625887,1.17315049420166,"routine_swimming"
"58",10.6213882482729,-10.5516728831288,1.21494349168794,"routine_swimming"
"59",9.19989155157015,-6.16714253676115,6.82673842269667,"routine_swimming"
"60",8.3799246336399,-7.60322799256301,3.52335932862248,"routine_swimming"
"61",10.0010042014628,-9.83192383351933,1.83121783782041,"routine_swimming"
"62",9.44752072213617,-8.94767500660448,3.03228622847148,"routine_swimming"
"63",14.2006829295937,-14.0193846170677,2.26191304553876,"routine_swimming"
"64",9.31008570819816,-9.0807440055154,-2.0537244703932,"routine_swimming"
"65",10.0411492475254,-9.57725860192134,3.01675253923866,"routine_swimming"
"66",15.008171998537,-15.0080554968694,-0.0591349351780892,"routine_swimming"
"67",15.993126563772,-15.843413883598,2.18319348612192,"routine_swimming"
"68",14.4332206778501,-13.8611765473034,4.02313855839005,"routine_swimming"
"69",6.85859236222346,-6.80755181155863,-0.835181132506451,"routine_swimming"
"70",10.6415089529979,-10.0321130895251,-3.54942527118306,"routine_swimming"
"71",14.326123963249,-11.0740715786535,9.08860641029392,"routine_swimming"
"72",13.4537717382127,-11.3466582231418,7.22892254427577,"routine_swimming"
"73",4.43742920604774,-4.35714354922435,-0.840284505473085,"routine_swimming"
"74",10.9314605095141,-9.62195590346079,5.18794694102799,"routine_swimming"
