"","distance","distanceX","distanceY","model"
"44",10.2835258689808,-3.85421885122337,9.53393420078364,"Swimming Behavior"
"45",3.67721820871189,-3.67606356835377,-0.0921433443307576,"Swimming Behavior"
"46",6.35708808659767,-2.02946420477843,-6.02443723365802,"Swimming Behavior"
"47",1.77123882626268,0.646005219770935,-1.64923140756205,"Swimming Behavior"
"48",7.82664727974095,-3.14187991872808,7.16833301526719,"Swimming Behavior"
"49",3.51054243789587,-1.94519192825181,2.92235120588404,"Swimming Behavior"
"50",3.94177367594719,-3.79737732256573,-1.05712117680697,"Swimming Behavior"
"51",4.25563586108788,-4.22378571962063,0.519683342917608,"Swimming Behavior"
"52",2.46750044201796,-1.98753786288318,1.46227619653901,"Swimming Behavior"
"53",7.47049106505353,-3.00708803824495,-6.83854211680302,"Swimming Behavior"
"54",7.85151764385802,-6.62767978484677,4.20953560162488,"Swimming Behavior"
"55",8.84928629245048,-4.88099089411668,-7.38144943607297,"Swimming Behavior"
"56",3.27414915640768,-3.19431121606823,0.718629635699647,"Swimming Behavior"
"57",8.70379489926444,-7.32266256360027,-4.70474851911436,"Swimming Behavior"
"58",4.58266463038821,-4.46064683689359,1.05044986130815,"Swimming Behavior"
"59",3.54193858786597,-2.56826911606513,2.43912334818886,"Swimming Behavior"
"60",3.18756768844493,0.965070647171417,-3.03796418912177,"Swimming Behavior"
"61",7.27055388508458,-7.07104825631963,1.69151717482194,"Swimming Behavior"
"62",6.51512441354694,-3.62025448639295,-5.4166967404265,"Swimming Behavior"
"63",3.82642935435719,-3.82361269194051,0.1467909599322,"Swimming Behavior"
"64",5.611323796277,-3.46954042991172,-4.41012969785158,"Swimming Behavior"
"65",7.02642154788797,-5.22770025864032,-4.69486419126649,"Swimming Behavior"
"66",8.36584180767042,-3.06119497399272,7.78565311853591,"Swimming Behavior"
"67",8.32932615346858,-5.55994861329447,6.20198722897593,"Swimming Behavior"
"68",5.15193165459243,-4.65422887765585,2.20919743979252,"Swimming Behavior"
"69",6.95663940380796,-6.04921974418081,3.43537076328401,"Swimming Behavior"
"70",5.66226811689475,-5.11859554536896,-2.42100389725664,"Swimming Behavior"
"71",15.3469235620547,-4.11644901683236,-14.7845497162196,"Swimming Behavior"
"72",3.61501272412648,-2.85775674200911,2.21394295299084,"Swimming Behavior"
"73",5.80740283717901,-5.63094331377331,1.42070584933916,"Swimming Behavior"
"74",9.63908133660058,-5.69242913323317,-7.77869780726311,"Swimming Behavior"
"75",9.03207834141765,-9.03013261243822,0.18746777665894,"Swimming Behavior"
"76",3.95208692517482,-3.17700395152435,2.3506673427213,"Swimming Behavior"
"77",9.00508042691431,-6.82498317041581,5.87461302714793,"Swimming Behavior"
"78",6.57896689456309,-6.34261871360713,1.74756781086108,"Swimming Behavior"
"79",10.4016119580857,-6.22268916228404,8.33496676155241,"Swimming Behavior"
"80",5.02756570109548,-4.98276902144775,-0.669648980983549,"Swimming Behavior"
"81",8.14509664748465,-5.38613277275687,-6.11000598617547,"Swimming Behavior"
"82",6.19180250679994,-4.61689805731748,4.12585392513502,"Swimming Behavior"
"83",8.54209561987816,-8.54144283089689,-0.105602772983457,"Swimming Behavior"
"84",9.85155976707602,1.99920346758292,9.64657531663312,"Swimming Behavior"
"85",6.68372610590822,-2.81755290442289,-6.06082422526649,"Swimming Behavior"
"86",6.02755297176183,-5.88646940954428,1.2964847542082,"Swimming Behavior"
"87",7.52183467766567,-7.13461227333472,2.3822897865951,"Swimming Behavior"
"88",7.73318065665832,-7.64447791652878,-1.16792142382018,"Swimming Behavior"
"89",11.3766424388945,-5.48008305888962,-9.96978850578719,"Swimming Behavior"
"90",7.75144623317992,-2.9387466953794,7.17277397986831,"Swimming Behavior"
"91",5.93035328694834,-4.43679828020624,3.93496011781288,"Swimming Behavior"
"92",3.72359976626816,-1.71338917479214,-3.30597833553963,"Swimming Behavior"
"93",3.72928765261317,-3.67154187594046,-0.653732857632745,"Swimming Behavior"
"94",3.83956299111587,-3.00017597478667,2.39607764545715,"Swimming Behavior"
"95",8.99874757259484,-3.19047367862321,8.41417468212385,"Swimming Behavior"
"96",6.86019839012702,-2.81045301426709,-6.25808883018597,"Swimming Behavior"
"97",5.85209149848215,-5.37196272726893,2.32142011782453,"Swimming Behavior"
"98",7.80891280656035,-5.7008165739451,-5.33664778776857,"Swimming Behavior"
"99",5.09469749258263,-1.54572957150416,4.85455071378447,"Swimming Behavior"
"100",6.50568994569845,-4.27331950558737,4.90537889186232,"Swimming Behavior"
"101",7.0460470429626,-4.7346153915786,5.21825603295479,"Swimming Behavior"
"102",4.42782949222478,-4.14336285211258,-1.56147951890155,"Swimming Behavior"
"103",4.32087119589115,-3.80289950522,2.05131256630464,"Swimming Behavior"
"104",2.20285710431959,-2.13581969269038,-0.539308503889267,"Swimming Behavior"
"105",6.18726148133305,-5.02613944143537,-3.60834130226554,"Swimming Behavior"
"106",5.61138422362193,-4.72971545088765,3.01950735365021,"Swimming Behavior"
"107",5.26822229123854,-5.00864792468813,1.63328260764018,"Swimming Behavior"
"108",4.48048924833065,-1.74376342174404,-4.12723551949656,"Swimming Behavior"
"109",6.84225929905497,-6.78318673123464,-0.897156666757038,"Swimming Behavior"
"110",6.82654843465288,-6.75059796524419,1.01547557444911,"Swimming Behavior"
"111",5.61432711197048,-4.27265120001952,-3.64213133250005,"Swimming Behavior"
"112",8.82234907758331,-5.4687493607432,6.92290572491825,"Swimming Behavior"
"113",7.99637329021247,-7.80752367020059,-1.72758789521138,"Swimming Behavior"
"114",6.17217829807603,-6.15122089210886,-0.508199251990947,"Swimming Behavior"
"115",8.23484022474649,-8.23443466375353,0.0817269568571388,"Swimming Behavior"
"116",8.59634363673112,-6.60541945707733,5.5014141560904,"Swimming Behavior"
"117",10.956684302896,-7.45502269830426,-8.02941887567805,"Swimming Behavior"
"118",7.04727134208409,-4.71009399933553,5.24204615454529,"Swimming Behavior"
"119",5.41765907060276,-4.16044714615578,-3.47011661898107,"Swimming Behavior"
"120",1.89513606697632,-1.89513488112234,0.00212007261801431,"Swimming Behavior"
"121",6.07565961502434,-6.07423630321266,-0.131503195288401,"Swimming Behavior"
"122",5.39622643578576,-4.82940324170203,2.40751408621237,"Swimming Behavior"
"123",4.875137635988,-3.5536590326197,-3.33743531019061,"Swimming Behavior"
"124",6.42028731738056,-4.04728193219837,4.98393400829288,"Swimming Behavior"
"125",7.60990578682509,-6.87102737031496,-3.27103178840205,"Swimming Behavior"
"126",7.05607371314772,-2.80612041306689,6.47409178748213,"Swimming Behavior"
"127",5.86856725699469,-4.43915870074942,3.83848299194238,"Swimming Behavior"
"128",5.36616318748285,-2.56804642719363,4.71177725518451,"Swimming Behavior"
"129",8.37923148473553,-0.0265818775980847,8.3791893210839,"Swimming Behavior"
"130",4.66257547013724,-3.8912959270005,-2.56854550733188,"Swimming Behavior"
"131",10.2819047317995,-7.604322812702,-6.92039301441918,"Swimming Behavior"
"132",10.0411658316657,-2.73277757760612,-9.66213940958962,"Swimming Behavior"
"133",5.3283309117739,-5.30535134008011,-0.494325261012842,"Swimming Behavior"
"134",8.03691337284416,-4.14514782745995,-6.88547210081526,"Swimming Behavior"
"135",5.53234592312623,-4.8626278519759,-2.63850370216144,"Swimming Behavior"
"136",10.1001376850315,-8.89351799262787,-4.78728722466059,"Swimming Behavior"
"137",10.9113035663849,-1.91096300590676,10.7426610254564,"Swimming Behavior"
"138",3.9247517213816,-3.4748610350017,-1.82455936102796,"Swimming Behavior"
"139",2.26617949712248,-1.42306681060566,1.76364689372077,"Swimming Behavior"
"140",10.3543143897518,-3.08068221347075,9.88540457348236,"Swimming Behavior"
"141",6.53559683803847,-5.54745780587709,-3.45539258571175,"Swimming Behavior"
"142",4.58607910992041,-4.0923802536415,-2.06991436104335,"Swimming Behavior"
"143",6.22173697994407,-6.03482175617704,-1.51358429523295,"Swimming Behavior"
"144",2.05033050717814,-2.04769431329895,-0.103938385346928,"Swimming Behavior"
"145",2.85078163790649,-2.77336245188936,0.659861089529508,"Swimming Behavior"
"146",12.4343506329601,-7.45424082685264,-9.95225448622972,"Swimming Behavior"
"147",5.1786133510756,-4.97622645990148,-1.43359912796948,"Swimming Behavior"
"148",8.27213026687517,-5.40738967742629,6.26005399566296,"Swimming Behavior"
"149",10.7160718138492,-5.79604262104406,9.01332818966522,"Swimming Behavior"
"150",7.73635008511366,-7.63720971351733,1.23456082523082,"Swimming Behavior"
"151",7.1175091451055,-6.4039061991309,-3.10627136988919,"Swimming Behavior"
"152",8.92709121738,-7.0347703963412,-5.49590420897095,"Swimming Behavior"
"153",3.82692865162343,-2.28890546024927,-3.06696832371275,"Swimming Behavior"
"154",4.42484711924288,-2.35428952838353,-3.74654412028147,"Swimming Behavior"
"155",8.67365078927923,-1.9733753652568,8.44618302442955,"Swimming Behavior"
"156",9.21504029896296,-4.5128720660828,-8.03436079764164,"Swimming Behavior"
"157",8.09287577730609,-5.12906478538067,-6.25997865605591,"Swimming Behavior"
"158",3.06677710037081,-2.03277538742134,2.29628961754671,"Swimming Behavior"
"159",6.09441218757227,-4.52017454365037,-4.08777225478189,"Swimming Behavior"
"160",4.92882749077259,-2.63730882839301,4.16388551445353,"Swimming Behavior"
"161",3.23369042703885,-2.80072553240771,1.61638184537016,"Swimming Behavior"
"162",7.74823601256323,-6.68557575786163,-3.91640627262732,"Swimming Behavior"
"163",6.97672966060184,-6.81448523549839,-1.49584348522695,"Swimming Behavior"
"164",8.67308413809091,-2.71650482508805,-8.23668561993703,"Swimming Behavior"
"165",9.3830777194315,-3.44225148443495,8.72886316806474,"Swimming Behavior"
"166",8.23508351893165,-4.26301514944214,-7.04580033774776,"Swimming Behavior"
"167",4.9954458159584,-4.89397631660266,1.00173584976707,"Swimming Behavior"
"168",11.9000856634646,-8.76882120422323,8.04486255234741,"Swimming Behavior"
"169",8.31110726861908,-7.96303050575194,2.38005235130592,"Swimming Behavior"
"170",5.9953520480514,-5.98933343706385,0.268572447848034,"Swimming Behavior"
"171",10.5160080090407,-5.19275511469458,-9.14449117037249,"Swimming Behavior"
"172",7.21418573357873,-6.54249288215477,-3.03978003900365,"Swimming Behavior"
"173",7.62946037132285,-5.68520554883425,-5.08793705003217,"Swimming Behavior"
"174",5.62406020204636,-5.61088631380746,-0.384717987323003,"Swimming Behavior"
"175",6.12832350642255,-6.03817179595634,1.04729669238884,"Swimming Behavior"
"176",8.44298443480317,-6.28365461450518,5.63911968767612,"Swimming Behavior"
"177",6.81335306132126,-6.06692521391336,-3.1006770852506,"Swimming Behavior"
"178",9.01637178754566,-8.83238062114831,1.81218453100481,"Swimming Behavior"
"179",9.20832456419924,-5.19579023556127,7.60243415674751,"Swimming Behavior"
"180",2.3026561223274,-1.87058063361852,1.34281544183227,"Swimming Behavior"
"181",4.70998224568692,-3.70310571617029,-2.91048807067696,"Swimming Behavior"
"182",12.4444774897248,-2.01822330696292,12.2797310506175,"Swimming Behavior"
"183",4.88031976283625,-4.54430579079138,-1.77955215357967,"Swimming Behavior"
"184",12.1453355474861,-0.19091319909852,12.143834967235,"Swimming Behavior"
"185",4.97722847515459,0.120440764405687,4.97577102730412,"Swimming Behavior"
"186",5.10344076282408,-3.93792302795006,-3.2462085339046,"Swimming Behavior"
"187",5.20410660126374,-3.31260809003919,-4.01364586867398,"Swimming Behavior"
"188",3.74699058717292,-3.61123744193883,0.999451148531796,"Swimming Behavior"
"189",4.42613803749827,-4.10376367716484,-1.65825860738655,"Swimming Behavior"
"190",5.48429382206754,-5.43164898308249,-0.758068632346136,"Swimming Behavior"
"191",6.45092279875051,-0.919882167106919,6.38499974581658,"Swimming Behavior"
"192",5.23766282362414,-4.59104334171395,2.520998391209,"Swimming Behavior"
"193",6.93918347819764,-5.26695551619547,-4.51790293549001,"Swimming Behavior"
"194",5.14232315174432,-1.74799609155148,-4.83611383870214,"Swimming Behavior"
"195",14.9123005406421,-3.72491965222791,-14.4395872863071,"Swimming Behavior"
"196",17.8244752681201,-6.51520823732214,-16.591081345354,"Swimming Behavior"
"197",9.03005123752161,-8.433072431768,3.22879462227315,"Swimming Behavior"
"198",4.6058373473017,-3.9172616524428,2.42256038440743,"Swimming Behavior"
"199",7.9191336694515,-7.48714207701579,-2.57980262679533,"Swimming Behavior"
"200",10.4927001790043,-6.74569446284799,-8.0369374304133,"Swimming Behavior"
"201",9.56424554756476,-6.79317098403614,-6.73257906568959,"Swimming Behavior"
"202",4.38585368871234,-4.25256016919945,1.07305385984581,"Swimming Behavior"
"203",8.57023700318634,-6.22798665917196,-5.8873716091275,"Swimming Behavior"
"204",11.9287529650119,-7.3827959568258,-9.36960357540042,"Swimming Behavior"
"205",9.23258838006246,-5.13319276957861,-7.67404848733771,"Swimming Behavior"
"206",8.43108678052221,-4.70324350826782,-6.99733697935386,"Swimming Behavior"
"207",5.60223893798276,-5.58898161386148,-0.385182603668116,"Swimming Behavior"
"208",11.3527101652779,-3.47419053267432,10.8080538599454,"Swimming Behavior"
"209",2.3935119247531,-2.23632804949862,-0.853074550646654,"Swimming Behavior"
"210",5.04321759510515,-4.05647937990793,-2.99650108492554,"Swimming Behavior"
"211",7.80922788679809,-6.56485428124723,-4.22927043991454,"Swimming Behavior"
"212",5.71529835849042,0.249959984211942,-5.70982971137109,"Swimming Behavior"
"213",8.00039647621359,-7.74263888285282,-2.01441974432999,"Swimming Behavior"
"214",11.9798052596606,-7.00574101373211,-9.71778405336855,"Swimming Behavior"
"215",11.9028469059165,-4.79791584965132,10.8930146408306,"Swimming Behavior"
"216",8.18685844067745,-3.69996223972735,-7.30307678668952,"Swimming Behavior"
"217",6.0512341640159,-5.6043788981944,2.28218581040777,"Swimming Behavior"
"218",3.837098653282,-1.46516979366652,-3.54635073713046,"Swimming Behavior"
"219",7.703173592835,-5.69090991976206,-5.19157275654539,"Swimming Behavior"
"220",4.05847126646861,-4.03318271578194,0.452356277583472,"Swimming Behavior"
"221",5.17931770725486,-4.70874080904686,2.15710266466398,"Swimming Behavior"
"222",8.75373028157643,-7.15761788388077,5.03947418595812,"Swimming Behavior"
"223",9.15762994753766,-5.48728769123143,7.33156600254671,"Swimming Behavior"
"224",5.67021133216638,-3.98543782788322,-4.03330904735869,"Swimming Behavior"
"225",2.54328673404722,-2.18125581741024,-1.30783426725047,"Swimming Behavior"
"226",3.48488043041639,-3.2370855674505,1.29060785806641,"Swimming Behavior"
"227",8.52449272403366,-7.99558356809213,-2.95594648255985,"Swimming Behavior"
"228",6.07125621983375,-5.89076145512379,-1.46938135475371,"Swimming Behavior"
"229",8.54516678952208,-3.59225842168451,-7.75342214074455,"Swimming Behavior"
"230",2.26380837928038,0.338691832003072,2.23832889027383,"Swimming Behavior"
"231",9.05303943016712,-7.17895978162178,-5.51543827614973,"Swimming Behavior"
"232",7.91167274825099,-6.43978375778691,-4.59605818374412,"Swimming Behavior"
"233",3.89643496439768,-3.83765006160968,0.674275489994964,"Swimming Behavior"
"234",5.00561590233152,-4.96645217023548,0.624934718540664,"Swimming Behavior"
"235",6.08421317581214,-1.68911925804375,5.84504286561115,"Swimming Behavior"
"236",7.31543419199671,-6.96529747283446,-2.23611460626697,"Swimming Behavior"
"237",7.33820287817051,-4.62204977945736,5.69963834970326,"Swimming Behavior"
"238",2.06002115634534,-0.927155808242576,-1.83958399423143,"Swimming Behavior"
"239",4.47539888607393,-3.75968490886989,-2.42774886993853,"Swimming Behavior"
"240",5.69902685439474,-3.78689126236521,-4.25891554907284,"Swimming Behavior"
"241",7.30925607196364,-4.88371369476842,5.43825016646612,"Swimming Behavior"
"242",4.35771313214831,-4.13122013238934,1.38660879841389,"Swimming Behavior"
"243",8.71417662617079,-7.66376335230118,4.14772293578376,"Swimming Behavior"
"244",7.84881064300181,-0.859574916666541,-7.80159980211342,"Swimming Behavior"
"245",11.2537657800996,-11.2530157284379,0.129927860252044,"Swimming Behavior"
"246",7.5259177658491,-4.2564008871842,-6.20664883056071,"Swimming Behavior"
"247",3.58136775160948,-2.82804224457167,2.19735569154982,"Swimming Behavior"
"248",7.91421392628631,-5.81487040279323,-5.36861846937771,"Swimming Behavior"
"249",11.0382857381226,-4.38155585392662,-10.1314224240904,"Swimming Behavior"
"250",4.08207139508122,-0.762599780157195,4.01020553710711,"Swimming Behavior"
"251",5.6538340491126,-2.77166318300375,4.92785172817593,"Swimming Behavior"
"252",6.64522646039133,-4.12083001861396,5.21323265043631,"Swimming Behavior"
"253",5.13857089519211,-4.71618962588305,-2.04021230699861,"Swimming Behavior"
"254",5.20119469815468,-4.07277621028323,3.23495289441181,"Swimming Behavior"
"255",11.1603990284279,-8.74393025092206,6.93528588024641,"Swimming Behavior"
"256",6.75747519289546,-5.48550545304066,3.94622616017617,"Swimming Behavior"
"257",5.84865515804888,-4.64997350374279,3.54746579578462,"Swimming Behavior"
"258",9.4075747397816,-4.48775418147607,8.26816333239861,"Swimming Behavior"
"259",3.77020258063798,-2.07285777405052,-3.14923612128522,"Swimming Behavior"
"260",7.76693641335596,-4.21277318256487,-6.52516998716332,"Swimming Behavior"
"261",12.9254944918228,-5.30210587855063,-11.78796339962,"Swimming Behavior"
"262",11.2813670885913,-3.84108542058469,-10.6073232334705,"Swimming Behavior"
"263",5.27459110150732,-5.23637020527363,0.633828337503748,"Swimming Behavior"
"264",12.0464108741497,-7.01051921338929,9.79635826761819,"Swimming Behavior"
"265",15.3274877441124,-5.04461130363062,14.4735544128316,"Swimming Behavior"
"266",5.30566525663977,-5.26785742869032,-0.632267290397463,"Swimming Behavior"
"267",4.98894913663022,-4.76844450807529,-1.46681643748973,"Swimming Behavior"
"268",8.94146323109325,-2.91752838775071,8.4520880745329,"Swimming Behavior"
"269",5.68702204665756,-5.56452790328859,-1.17398848916495,"Swimming Behavior"
"270",6.57049325785532,-3.97313482997258,5.23312347211309,"Swimming Behavior"
"271",7.13555599692385,-5.00440670862466,-5.08645975899824,"Swimming Behavior"
"272",3.39925596887411,-2.01730711831382,-2.73594830585789,"Swimming Behavior"
"273",10.3447851033597,-4.43191311300766,-9.34733785595895,"Swimming Behavior"
"274",9.86999778037213,-5.85521259126162,7.94564923059671,"Swimming Behavior"
"275",15.756743449746,-4.54235366453832,15.0878092288897,"Swimming Behavior"
"276",10.043424168326,-6.12675814164193,-7.95821611284457,"Swimming Behavior"
"277",6.61878961348962,-5.76591994736728,3.2500066320225,"Swimming Behavior"
"278",7.6194677176761,-7.23403437258923,-2.39270453606495,"Swimming Behavior"
"279",5.59161379407923,-5.56302848220942,-0.564675949783453,"Swimming Behavior"
"280",7.76340340690638,-6.83404817449217,3.68323472060713,"Swimming Behavior"
"281",4.38047048722558,-2.46347587654143,3.62212759233475,"Swimming Behavior"
"282",3.882706976696,-3.39613554042263,-1.88193433943963,"Swimming Behavior"
"283",4.17924878282059,-3.44699656077342,-2.36311978086672,"Swimming Behavior"
"284",16.5901201340282,-7.58160999647117,-14.7563977963084,"Swimming Behavior"
"285",4.56776221744434,-4.46696986869144,-0.954270332408378,"Swimming Behavior"
"286",4.11611138859122,-3.12239662645663,-2.68197917038567,"Swimming Behavior"
"287",4.00195649898433,-3.79376002946931,-1.27398612965918,"Swimming Behavior"
"288",8.36320641704275,-5.45125091705282,-6.34248255917159,"Swimming Behavior"
"289",6.4937684024816,-5.19628338896314,3.89456891152977,"Swimming Behavior"
"290",6.22795481379782,-4.98733766529416,3.73013192461682,"Swimming Behavior"
"291",4.38581941289715,-2.13870236999835,3.82901607402071,"Swimming Behavior"
"292",4.78853426640129,-4.77068761302677,0.413037673115006,"Swimming Behavior"
"293",7.28493743769694,-5.23105391722164,-5.07014678153193,"Swimming Behavior"
"294",2.10077282052652,-2.00155673207383,-0.63797891168351,"Swimming Behavior"
"295",3.13193304537289,-3.03044225475472,-0.790837746504204,"Swimming Behavior"
"296",5.265410543519,-4.21818726533718,3.1514194240609,"Swimming Behavior"
"297",6.26420116023632,-3.31590940965672,5.314598852487,"Swimming Behavior"
"298",7.18215768787678,-7.12426911254504,-0.910043221811065,"Swimming Behavior"
"299",4.25082847552508,-2.89231593621735,3.11513262212671,"Swimming Behavior"
"300",8.06254276981335,-7.69048620999027,2.42095389650835,"Swimming Behavior"
"301",10.8582308029906,-0.252125697829577,-10.8553032570955,"Swimming Behavior"
"302",10.4524620008224,-10.3683646315849,1.32324477899437,"Swimming Behavior"
"303",7.80625941764503,-7.49016308466255,-2.19889587309863,"Swimming Behavior"
"304",7.11235572271989,-6.61299039022873,-2.61800726226051,"Swimming Behavior"
"305",6.01234187354823,-5.54519117824411,-2.32359841649653,"Swimming Behavior"
"306",5.83445765883553,-3.62016008601503,-4.57551495728822,"Swimming Behavior"
"307",3.19195746666748,-3.08455703985961,-0.821036136151626,"Swimming Behavior"
"308",4.08734605004334,-3.92603893244135,1.13693273053409,"Swimming Behavior"
"309",11.4378061470626,-9.66267441740898,-6.12014154745895,"Swimming Behavior"
"310",16.2066419349105,-6.51180701460871,14.8408763963215,"Swimming Behavior"
"311",6.95690637642113,-6.81410877704216,1.40230806348891,"Swimming Behavior"
"312",6.93541518354176,-4.97021882161475,4.8370351077254,"Swimming Behavior"
"313",7.42745422262609,-5.36948092194595,-5.13183698670024,"Swimming Behavior"
"314",6.87691493334764,0.82135876487348,6.82768839211818,"Swimming Behavior"
"315",7.39741151047656,-6.22147178702081,4.00187279390978,"Swimming Behavior"
"316",5.72963233240109,-5.66317139924841,0.870158817245895,"Swimming Behavior"
"317",3.6096652419317,-2.14480003525596,-2.90336287218389,"Swimming Behavior"
"318",10.5402090480891,-9.12035483484216,-5.28347749725409,"Swimming Behavior"
"319",3.33804385648759,-1.18985687151482,3.11877819236051,"Swimming Behavior"
"320",0.737774984791181,0.730666859680685,-0.102165886420047,"Swimming Behavior"
"321",10.4337016136039,-2.66798377019477,10.0868226892168,"Swimming Behavior"
"322",3.44385002710655,-2.2978276589444,2.56516881686018,"Swimming Behavior"
"323",7.14213935532589,-7.12710068759057,0.463238987824866,"Swimming Behavior"
"324",4.30451967522402,-3.4756475406382,-2.53944163304581,"Swimming Behavior"
"325",7.94438748424423,-7.91413578568227,0.692637903669495,"Swimming Behavior"
"326",4.62149632818758,-4.4703602751136,1.17222323903664,"Swimming Behavior"
"327",7.95601144929918,-7.12611032237747,-3.5378905939394,"Swimming Behavior"
"328",3.6018581575877,-3.24179069930295,-1.5697691707044,"Swimming Behavior"
"329",5.19378182452043,-3.3307551010394,-3.98515245600702,"Swimming Behavior"
"330",11.1131009174631,-10.7015036846329,2.99646973779284,"Swimming Behavior"
"331",5.77621632787544,-5.72427823996904,-0.772860723437168,"Swimming Behavior"
"332",6.30940148819153,-6.13805111774827,1.46043678915,"Swimming Behavior"
"333",6.83543431724207,-6.82779861066285,-0.322999129350337,"Swimming Behavior"
"334",19.2969988289655,-3.62432415929757,-18.9535864203435,"Swimming Behavior"
"335",3.65491606807888,-2.33660390708684,-2.81046146497113,"Swimming Behavior"
"336",11.7434748155263,-6.89955108627222,-9.50291510805083,"Swimming Behavior"
"337",5.40071542090242,-4.42017333561162,-3.10319105772126,"Swimming Behavior"
"338",4.27058742698185,-4.24163143946426,0.496467222728535,"Swimming Behavior"
"339",4.04773922314025,-3.84079791079487,-1.27767923477758,"Swimming Behavior"
"340",3.82200867993651,-3.82162740436914,0.0539845504272991,"Swimming Behavior"
"341",10.6856807854017,-3.76724214821937,9.99958301351523,"Swimming Behavior"
"342",5.70213587041525,-4.39512955033376,3.63279365233689,"Swimming Behavior"
"343",4.96348483277981,-2.96729005172075,3.97886559639733,"Swimming Behavior"
"344",4.97633188472328,-4.76524911241301,-1.43397347379948,"Swimming Behavior"
"345",4.9251759562914,-4.67293541140848,1.55596685094368,"Swimming Behavior"
"346",2.91026538293289,-2.48402572479575,1.51633136142812,"Swimming Behavior"
"347",3.60405546462437,-3.03068679043946,-1.95042389504039,"Swimming Behavior"
"348",6.62747834233182,-6.58728523490418,-0.728795178421653,"Swimming Behavior"
"349",17.6900127831769,-8.28541736249513,-15.6297284492798,"Swimming Behavior"
"350",4.46454386214763,-4.46428243395606,0.0483140446601358,"Swimming Behavior"
"351",12.9339318177944,-4.81276646061738,12.0051601931382,"Swimming Behavior"
"352",6.39793899482167,-4.35790026654649,-4.68426393879484,"Swimming Behavior"
"353",10.3859530425152,-5.02188956229195,-9.09113006316998,"Swimming Behavior"
